[header]
width=104
height=104
music=safe_room_theme.ogg
tileset=tileset_dungeon.txt
title=Ancient Temple

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,21,21,21,21,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,16,16,17,19,22,49,0,0,0,0,0,0,0,24,21,21,25,49,0,0,0,0,0,0,0,0,0,0,0,24,21,21,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,19,18,19,18,51,49,0,0,0,0,0,24,21,28,17,17,29,21,25,49,0,0,0,0,0,0,0,0,0,20,19,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,18,19,16,19,51,49,0,0,0,0,0,20,16,17,19,17,16,19,22,49,0,0,0,0,0,0,0,0,0,20,19,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,16,18,17,18,22,49,0,0,0,0,0,51,17,17,17,18,19,18,51,49,0,0,0,0,0,0,0,0,0,27,31,30,26,49,0,0,0,0,0,0,0,0,0,0,19,18,18,0,0,0,0,0,19,18,18,0,0,0,0,0,19,18,18,0,0,0,0,0,19,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,27,23,51,51,23,26,49,0,0,0,0,0,51,18,17,17,18,17,19,51,49,0,0,0,0,0,0,0,0,0,50,20,22,48,0,0,0,0,0,0,0,0,0,16,16,17,35,35,18,19,16,16,16,17,35,35,18,19,16,16,16,17,35,35,18,19,16,16,16,17,35,35,18,19,16,16,16,16,16,16,16,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,20,16,17,19,17,17,17,22,49,0,0,0,0,24,21,21,25,49,0,20,22,49,0,24,21,21,25,49,0,0,0,20,34,33,32,32,33,34,34,34,34,33,32,32,33,34,34,34,34,33,32,32,33,34,34,34,34,33,32,32,33,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,31,18,16,30,23,26,49,0,0,0,0,51,17,18,29,21,21,28,29,21,21,28,17,16,51,49,0,0,0,51,18,19,16,18,17,18,17,18,18,18,17,19,18,19,19,19,17,16,19,18,17,17,18,18,17,17,17,16,17,19,17,16,17,17,17,18,17,17,16,32,18,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,21,51,51,21,25,49,0,0,0,0,0,50,50,27,23,23,26,48,50,0,0,0,0,0,51,18,18,30,23,23,31,30,23,23,31,17,19,51,49,0,0,0,51,17,19,19,17,16,17,18,16,19,30,23,23,23,23,31,16,18,17,19,17,19,19,17,19,16,30,23,23,23,23,31,18,16,17,18,17,16,18,18,35,33,34,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,18,19,16,19,22,49,0,0,0,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,27,23,23,26,48,50,20,22,48,50,27,23,23,26,49,0,0,0,27,23,31,19,18,30,23,23,23,23,26,48,50,50,50,27,23,23,23,31,18,16,30,23,23,23,26,48,50,50,50,27,23,23,23,23,23,23,23,16,33,34,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,19,19,17,17,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,0,20,22,49,0,50,50,50,50,0,0,0,0,50,50,27,51,51,26,48,50,50,50,50,0,0,0,0,50,50,50,50,27,23,23,26,48,50,50,50,0,0,0,0,50,50,50,50,50,50,50,50,0,18,35,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,17,18,17,19,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,29,25,49,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,20,16,17,19,16,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,17,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,27,23,31,30,23,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,17,22,49,0,0,0,0,0,0,0,0,0,0,0,51,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,50,50,20,22,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,23,26,49,0,0,0,0,0,0,0,0,0,0,0,20,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,20,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,20,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,
