[header]
title=Averguard Atrium
width=20
height=60
tileset=tileset_dungeon.txt
location=16,11,1
music=overworld_theme.ogg

[layer]
type=background
format=dec
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,17,16,16,16,16,16,17,16,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,18,17,17,16,16,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,17,18,18,17,17,17,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,17,18,19,16,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,18,19,16,16,18,17,19,0,0,0,0,0,0,
0,0,0,16,19,18,19,19,18,16,19,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,16,17,16,16,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,16,16,18,16,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,17,16,17,16,16,16,19,16,16,18,16,18,0,
0,0,0,16,19,18,19,19,18,16,19,19,16,16,17,16,17,16,16,0,
0,0,0,18,19,17,16,16,17,16,16,17,17,16,16,16,17,16,16,0,
0,0,0,17,19,16,19,16,16,18,16,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,17,16,17,16,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,16,16,16,16,17,16,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,18,17,17,16,16,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,17,18,18,17,17,17,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,17,18,19,16,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,18,19,16,16,18,17,19,0,0,0,0,0,0,
0,0,0,16,19,18,19,19,18,16,19,19,16,17,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,17,18,16,18,17,17,16,16,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,51,51,51,51,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,16,19,18,19,51,51,51,51,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,16,16,51,51,51,51,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,18,51,51,51,51,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,51,51,51,51,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,16,19,18,19,51,51,51,51,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,16,16,51,51,51,51,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,18,17,17,16,16,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,17,18,18,17,17,17,16,0,0,0,0,0,0,
0,19,16,16,18,16,19,17,18,19,16,16,17,19,16,16,18,0,0,0,
0,16,17,16,17,16,16,18,19,16,16,18,17,16,17,16,17,0,0,0,
0,16,16,17,16,18,19,19,18,16,19,19,16,16,16,17,16,0,0,0,
0,0,0,18,19,17,16,16,17,16,16,17,17,16,0,0,17,0,0,0,
0,0,0,17,19,16,19,16,16,18,16,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,17,17,16,16,16,18,17,0,0,0,0,0,0,
0,0,0,0,0,0,0,17,18,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,17,18,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,18,19,16,17,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
format=dec
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,77,69,69,107,73,244,245,74,107,69,65,78,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,104,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,90,81,65,65,65,0,
0,0,0,68,0,0,110,0,0,0,0,110,0,0,0,0,0,0,242,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,91,83,83,83,83,0,
0,0,0,68,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,102,0,0,75,72,0,0,75,72,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,74,73,0,0,74,73,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,104,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,108,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,108,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,108,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,108,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,108,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,65,65,73,0,0,0,0,0,0,0,0,0,0,90,81,65,0,0,0,
0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,
0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,
0,83,83,88,0,0,0,0,0,0,0,0,0,0,91,83,83,0,0,0,
0,0,0,80,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,71,83,83,88,0,0,91,83,83,83,95,0,0,0,0,0,
0,0,0,0,0,0,0,80,0,0,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,68,244,245,82,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
format=dec
data=
