
image=images/avatar/female/mage_skirt.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,30,325,24,29,10,28
frame=0,1,56,113,23,29,10,28
frame=0,2,201,113,21,31,8,29
frame=0,3,69,142,20,32,8,30
frame=0,4,79,113,26,29,11,28
frame=0,5,28,175,26,30,11,29
frame=0,6,133,146,21,30,7,28
frame=0,7,201,144,21,30,9,28
frame=1,0,32,114,24,28,10,27
frame=1,1,114,56,23,29,10,28
frame=1,2,110,319,21,31,8,29
frame=1,3,89,142,20,32,8,30
frame=1,4,115,85,25,29,11,28
frame=1,5,54,208,25,30,11,29
frame=1,6,154,299,21,29,7,28
frame=1,7,153,269,22,30,9,28
frame=2,0,65,85,24,28,9,27
frame=2,1,394,117,24,29,10,28
frame=2,2,175,176,21,31,8,29
frame=2,3,28,142,20,33,8,30
frame=2,4,430,88,25,29,12,28
frame=2,5,294,112,25,29,11,29
frame=2,6,198,298,21,30,7,29
frame=2,7,219,298,21,30,8,28
frame=3,0,391,146,24,28,10,27
frame=3,1,153,328,23,28,10,27
frame=3,2,241,326,21,30,8,28
frame=3,3,66,28,20,32,8,30
frame=3,4,177,144,24,30,11,29
frame=3,5,140,83,25,30,11,29
frame=3,6,284,204,21,30,7,28
frame=3,7,262,203,22,30,9,28

[shoot]
frames=4
duration=400ms
type=play_once
frame=0,0,334,29,26,28,13,27
frame=0,1,300,85,26,27,12,27
frame=0,2,433,204,21,28,8,27
frame=0,3,261,173,23,30,8,28
frame=0,4,165,84,27,29,10,28
frame=0,5,192,84,27,29,11,27
frame=0,6,370,232,21,30,7,26
frame=0,7,56,269,24,31,11,28
frame=1,0,379,0,29,29,15,27
frame=1,1,280,29,27,27,13,26
frame=1,2,366,322,20,29,8,27
frame=1,3,246,143,24,30,8,28
frame=1,4,260,0,30,29,11,28
frame=1,5,137,54,28,29,11,27
frame=1,6,284,173,20,31,7,27
frame=1,7,86,319,24,32,12,28
frame=2,0,408,0,29,29,14,27
frame=2,1,247,84,27,28,13,27
frame=2,2,386,322,20,29,8,27
frame=2,3,109,142,24,31,8,28
frame=2,4,290,0,30,29,11,28
frame=2,5,0,265,29,30,12,28
frame=2,6,304,324,20,31,7,27
frame=2,7,153,113,24,31,12,28
frame=3,0,437,0,29,29,14,28
frame=3,1,221,56,28,28,13,27
frame=3,2,406,322,21,29,8,27
frame=3,3,129,207,23,31,8,29
frame=3,4,0,295,29,30,11,29
frame=3,5,80,230,27,30,11,28
frame=3,6,218,267,21,31,7,27
frame=3,7,86,27,24,32,11,29

[run]
frames=8
duration=533ms
type=looped
frame=0,0,0,29,34,28,15,28
frame=0,1,0,174,28,31,12,27
frame=0,2,175,207,21,31,8,28
frame=0,3,136,0,31,27,15,26
frame=0,4,34,28,32,29,14,27
frame=0,5,29,238,26,31,11,27
frame=0,6,350,202,21,30,8,27
frame=0,7,0,86,33,28,14,27
frame=1,0,196,28,28,28,11,29
frame=1,1,55,238,25,31,10,29
frame=1,2,349,232,21,30,7,29
frame=1,3,89,85,26,28,13,28
frame=1,4,274,84,26,28,12,28
frame=1,5,261,264,22,30,9,28
frame=1,6,218,174,20,31,7,29
frame=1,7,80,260,27,29,9,29
frame=2,0,327,290,21,30,7,31
frame=2,1,175,238,21,31,7,30
frame=2,2,107,206,22,31,7,30
frame=2,3,222,143,24,30,10,28
frame=2,4,107,237,22,31,10,29
frame=2,5,175,300,23,28,10,29
frame=2,6,199,328,21,28,8,30
frame=2,7,220,328,21,28,6,30
frame=3,0,0,205,29,30,11,29
frame=3,1,249,56,27,28,10,28
frame=3,2,107,268,22,31,8,29
frame=3,3,294,141,23,31,10,28
frame=3,4,0,325,30,29,14,28
frame=3,5,167,28,29,28,14,28
frame=3,6,350,262,21,30,8,28
frame=3,7,352,173,22,29,8,28
frame=4,0,0,0,34,29,15,28
frame=4,1,33,57,33,28,14,27
frame=4,2,348,292,21,30,8,27
frame=4,3,81,289,26,30,11,27
frame=4,4,0,114,32,28,14,28
frame=4,5,167,0,31,28,15,27
frame=4,6,175,269,21,31,8,27
frame=4,7,29,269,27,31,12,27
frame=5,0,79,201,28,29,11,28
frame=5,1,224,28,28,28,10,28
frame=5,2,218,205,21,31,8,29
frame=5,3,131,317,22,31,9,29
frame=5,4,303,56,26,29,12,30
frame=5,5,110,26,26,30,13,29
frame=5,6,196,174,22,31,8,29
frame=5,7,238,173,23,30,9,28
frame=6,0,369,292,20,30,7,29
frame=6,1,345,322,21,29,6,28
frame=6,2,218,236,21,31,8,30
frame=6,3,261,294,22,30,10,30
frame=6,4,412,174,21,30,9,31
frame=6,5,415,146,24,28,10,30
