
image=images/avatar/female/mage_sleeves_alt1.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,381,436,23,29,8,33
frame=0,1,303,268,32,25,12,31
frame=0,2,0,382,30,26,10,31
frame=0,3,370,321,18,30,6,32
frame=0,4,85,441,22,28,8,30
frame=0,5,0,297,31,26,13,31
frame=0,6,62,307,30,29,13,33
frame=0,7,402,254,18,28,6,30
frame=1,0,326,323,23,30,8,33
frame=1,1,335,278,32,25,12,31
frame=1,2,173,294,30,26,10,31
frame=1,3,337,466,18,30,6,32
frame=1,4,107,441,21,28,8,30
frame=1,5,142,266,31,26,13,31
frame=1,6,30,326,30,29,13,33
frame=1,7,128,441,21,28,7,30
frame=2,0,324,385,22,30,7,33
frame=2,1,173,268,31,26,11,31
frame=2,2,122,321,30,26,10,31
frame=2,3,346,383,20,30,7,32
frame=2,4,393,380,21,29,8,30
frame=2,5,67,281,31,26,13,31
frame=2,6,146,237,31,29,14,33
frame=2,7,435,359,20,29,7,31
frame=3,0,335,353,22,30,7,33
frame=3,1,336,252,32,26,12,31
frame=3,2,90,341,30,26,10,31
frame=3,3,349,323,21,30,7,32
frame=3,4,316,466,21,30,8,32
frame=3,5,72,254,31,27,13,32
frame=3,6,111,253,31,29,14,33
frame=3,7,357,353,20,30,7,32

[shoot]
frames=4
duration=400ms
type=play_once
frame=0,0,60,336,30,29,21,36
frame=0,1,372,195,34,22,17,35
frame=0,2,366,412,28,24,7,36
frame=0,3,287,121,16,28,-5,36
frame=0,4,202,330,29,27,0,33
frame=0,5,303,242,33,26,8,29
frame=0,6,189,78,25,33,11,32
frame=0,7,200,469,18,35,14,36
frame=1,0,111,74,39,32,26,43
frame=1,1,0,140,39,28,19,45
frame=1,2,185,195,29,36,5,49
frame=1,3,102,469,23,37,-6,46
frame=1,4,0,109,39,31,3,37
frame=1,5,39,135,39,29,10,34
frame=1,6,51,469,27,37,13,38
frame=1,7,28,469,23,38,19,42
frame=2,0,355,0,45,32,26,42
frame=2,1,344,112,41,31,19,44
frame=2,2,246,359,27,39,5,48
frame=2,3,442,180,32,38,3,45
frame=2,4,400,0,45,31,9,37
frame=2,5,163,47,40,31,12,36
frame=2,6,270,398,27,39,13,40
frame=2,7,183,231,31,37,19,41
frame=3,0,309,0,46,32,24,40
frame=3,1,57,31,50,30,19,40
frame=3,2,303,126,35,39,8,44
frame=3,3,29,428,28,41,2,42
frame=3,4,263,0,46,33,13,36
frame=3,5,0,41,50,30,22,34
frame=3,6,214,148,35,39,19,39
frame=3,7,0,469,28,38,16,41

[run]
frames=8
duration=533ms
type=looped
frame=0,0,111,225,35,28,18,34
frame=0,1,148,181,37,26,18,34
frame=0,2,218,469,27,34,10,39
frame=0,3,283,243,20,35,3,38
frame=0,4,252,91,37,30,10,34
frame=0,5,150,78,39,27,12,32
frame=0,6,247,328,28,31,10,33
frame=0,7,455,383,18,24,8,26
frame=1,0,250,440,28,29,14,34
frame=1,1,408,170,34,24,17,33
frame=1,2,0,408,29,28,11,34
frame=1,3,231,441,19,28,4,33
frame=1,4,218,357,28,30,6,34
frame=1,5,338,143,35,28,10,32
frame=1,6,173,320,29,30,10,33
frame=1,7,399,350,21,29,8,31
frame=2,0,403,465,21,27,9,31
frame=2,1,445,470,27,26,12,33
frame=2,2,59,419,29,22,11,31
frame=2,3,394,409,27,27,7,34
frame=2,4,284,214,19,29,3,34
frame=2,5,189,111,25,30,6,33
frame=2,6,427,305,28,27,10,32
frame=2,7,120,347,29,30,13,33
frame=3,0,303,293,31,30,16,34
frame=3,1,222,410,20,31,8,36
frame=3,2,353,436,28,29,10,35
frame=3,3,338,171,35,23,10,32
frame=3,4,0,353,30,29,7,34
frame=3,5,456,254,18,29,4,31
frame=3,6,297,392,27,30,10,33
frame=3,7,303,165,35,27,17,32
frame=4,0,214,187,35,30,18,34
frame=4,1,284,149,19,35,8,38
frame=4,2,172,469,28,35,10,39
frame=4,3,150,105,39,24,12,34
frame=4,4,148,153,37,28,10,34
frame=4,5,455,337,19,24,2,26
frame=4,6,278,437,27,32,10,34
frame=4,7,37,212,37,25,18,31
frame=5,0,444,56,30,30,15,34
frame=5,1,149,441,21,28,8,33
frame=5,2,60,390,29,29,10,35
frame=5,3,303,192,35,23,10,32
frame=5,4,128,292,30,29,7,34
frame=5,5,455,308,19,29,4,31
frame=5,6,90,367,29,30,11,33
frame=5,7,373,143,35,27,17,32
frame=6,0,435,388,20,29,9,34
frame=6,1,119,377,29,25,13,33
frame=6,2,275,337,28,22,10,31
frame=6,3,449,421,25,27,6,34
frame=6,4,284,184,19,30,3,34
frame=6,5,305,436,27,30,7,33
frame=6,6,248,301,29,27,11,32
frame=6,7,355,465,27,29,12,33
frame=7,0,92,312,30,29,15,34
frame=7,1,408,194,34,22,17,31
frame=7,2,366,383,27,29,10,35
frame=7,3,420,254,18,28,4,33
frame=7,4,0,323,30,30,7,34
frame=7,5,408,143,35,27,10,32
frame=7,6,242,410,28,30,9,33
frame=7,7,438,254,18,28,7,30

[die]
frames=6
duration=800ms
type=play_once
frame=0,0,377,351,22,29,9,33
frame=0,1,60,365,30,25,12,32
frame=0,2,31,301,31,25,10,31
frame=0,3,414,379,21,29,5,32
frame=0,4,332,436,21,30,6,31
frame=0,5,173,350,29,26,11,30
frame=0,6,30,355,30,29,14,32
frame=0,7,382,465,21,29,10,31
frame=1,0,388,321,22,29,12,32
frame=1,1,89,397,29,24,13,31
frame=1,2,218,387,28,23,9,30
frame=1,3,158,316,15,23,-3,27
frame=1,4,170,441,21,28,4,29
frame=1,5,421,417,28,25,9,27
frame=1,6,30,399,29,29,14,29
frame=1,7,211,441,20,28,12,28
frame=2,0,344,74,8,14,21,13
frame=2,1,383,303,23,18,19,24
frame=2,2,322,422,22,14,7,23
frame=2,3,203,58,11,15,-11,19
frame=2,4,98,61,13,19,-10,17
frame=2,5,393,282,21,18,0,11
frame=2,6,88,421,21,20,11,11
frame=2,7,439,282,17,23,19,15
frame=3,0,455,407,18,14,24,18
frame=3,1,50,41,7,12,14,22
frame=3,2,424,467,21,16,5,24
frame=3,3,404,442,20,17,-5,21
frame=3,4,203,47,13,11,-14,8
frame=3,5,232,314,15,20,-2,11
frame=3,6,334,303,21,20,13,10
frame=3,7,406,300,21,18,22,13
frame=4,0,355,303,28,18,28,20
frame=4,1,410,332,21,17,16,22
frame=4,2,232,299,16,15,2,21
frame=4,3,355,494,21,13,-3,17
frame=4,4,414,282,25,17,-4,13
frame=4,5,455,361,19,22,1,11
frame=4,6,456,283,18,25,12,12
frame=4,7,449,448,25,22,24,15
frame=5,0,30,384,30,15,29,18
frame=5,1,297,422,25,14,15,20
frame=5,2,231,334,15,12,-3,16
frame=5,3,148,392,23,10,-5,11
frame=5,4,173,427,27,14,-2,8
frame=5,5,344,415,22,21,7,7
frame=5,6,158,292,15,24,15,10
frame=5,7,367,282,26,21,28,14

[cast]
frames=4
duration=400ms
type=play_once
frame=0,0,245,469,27,34,12,36
frame=0,1,426,117,41,26,17,33
frame=0,2,214,60,40,26,13,33
frame=0,3,303,323,23,32,5,34
frame=0,4,0,436,26,33,7,34
frame=0,5,385,116,41,27,17,32
frame=0,6,48,104,39,31,19,34
frame=0,7,195,376,23,34,11,35
frame=1,0,76,200,35,54,13,56
frame=1,1,0,0,57,41,23,50
frame=1,2,57,0,55,31,20,42
frame=1,3,443,143,31,37,7,42
frame=1,4,439,218,32,36,10,41
frame=1,5,112,0,53,30,22,40
frame=1,6,112,30,51,44,23,49
frame=1,7,187,141,27,54,11,55
frame=2,0,111,142,37,57,12,59
frame=2,1,165,0,52,47,23,55
frame=2,2,0,71,48,38,22,52
frame=2,3,146,402,27,39,9,51
frame=2,4,78,160,33,40,11,53
frame=2,5,50,61,48,43,15,57
frame=2,6,400,31,44,53,12,60
frame=2,7,280,278,23,59,4,61
frame=3,0,39,164,37,48,13,53
frame=3,1,217,0,46,39,15,48
frame=3,2,261,59,42,32,12,42
frame=3,3,292,469,24,33,4,39
frame=3,4,370,249,32,33,11,39
frame=3,5,352,75,41,37,19,45
frame=3,6,0,168,37,48,18,51
frame=3,7,173,376,22,51,8,54

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,303,74,41,52,17,57
frame=0,1,353,32,43,43,17,53
frame=0,2,36,237,36,37,10,50
frame=0,3,151,469,21,36,1,48
frame=0,4,406,216,33,38,9,50
frame=0,5,0,216,36,48,12,54
frame=0,6,445,0,29,56,12,57
frame=0,7,87,104,24,56,8,58
frame=1,0,152,339,21,53,16,53
frame=1,1,249,215,34,50,20,56
frame=1,2,309,32,44,42,16,53
frame=1,3,393,84,41,32,7,46
frame=1,4,200,410,22,31,-7,39
frame=1,5,98,282,30,30,3,36
frame=1,6,111,106,38,36,15,38
frame=1,7,214,217,34,47,21,46
frame=2,0,214,86,38,32,26,32
frame=2,1,272,469,20,34,16,37
frame=2,2,338,194,34,31,19,38
frame=2,3,217,39,44,21,14,34
frame=2,4,214,118,37,30,4,35
frame=2,5,291,359,17,33,-5,31
frame=2,6,214,264,34,35,8,30
frame=2,7,263,33,44,26,23,27
frame=3,0,148,207,35,30,17,32
frame=3,1,191,441,20,28,10,31
frame=3,2,36,274,31,27,16,33
frame=3,3,149,129,38,24,16,34
frame=3,4,372,217,33,32,10,37
frame=3,5,273,359,18,39,2,38
frame=3,6,248,265,32,36,8,35
frame=3,7,434,86,40,31,16,33

[hit]
frames=2
duration=133ms
type=play_once
frame=0,0,377,351,22,29,9,33
frame=0,1,60,365,30,25,12,32
frame=0,2,31,301,31,25,10,31
frame=0,3,414,379,21,29,5,32
frame=0,4,332,436,21,30,6,31
frame=0,5,173,350,29,26,11,30
frame=0,6,30,355,30,29,14,32
frame=0,7,382,465,21,29,10,31
frame=1,0,388,321,22,29,12,32
frame=1,1,89,397,29,24,13,31
frame=1,2,218,387,28,23,9,30
frame=1,3,158,316,15,23,-3,27
frame=1,4,170,441,21,28,4,29
frame=1,5,421,417,28,25,9,27
frame=1,6,30,399,29,29,14,29
frame=1,7,211,441,20,28,12,28

[block]
frames=2
duration=66ms
type=play_once
frame=0,0,373,170,35,25,18,33
frame=0,1,303,215,34,27,13,35
frame=0,2,308,355,27,30,7,34
frame=0,3,125,469,26,36,4,37
frame=0,4,0,264,36,33,10,35
frame=0,5,251,121,36,27,15,31
frame=0,6,203,299,29,31,13,33
frame=0,7,431,332,24,27,14,30
frame=1,0,337,225,33,27,14,37
frame=1,1,249,182,35,33,12,39
frame=1,2,78,469,24,37,5,40
