
img=images/tilesets/tileset_snowplains.png

tile=16,0,812,64,32,32,16
tile=17,64,812,64,32,32,16
tile=18,0,844,64,32,32,16
tile=19,64,844,64,32,32,16
tile=20,128,845,64,32,32,16
tile=21,192,861,64,32,32,16
tile=22,0,876,64,32,32,16
tile=23,64,876,64,32,32,16
tile=24,128,877,64,32,32,16
tile=25,192,893,64,32,32,16
tile=26,0,908,64,32,32,16
tile=27,64,908,64,32,32,16
tile=28,128,909,64,32,32,16
tile=29,192,925,64,32,32,16
tile=30,0,940,64,32,32,16
tile=31,64,940,64,32,32,16
tile=32,128,941,64,32,32,16
tile=33,192,957,64,32,32,16
tile=34,0,972,64,32,32,16
tile=35,64,972,64,32,32,16
tile=36,128,973,64,32,32,16
tile=37,192,989,64,32,32,16
tile=38,288,1032,64,32,32,16
tile=39,352,1060,64,32,32,16
tile=40,288,1064,64,32,32,16
tile=41,352,1092,64,32,32,16
tile=42,288,1096,64,32,32,16
tile=43,416,1094,64,32,32,16
tile=44,352,1124,64,32,32,16
tile=45,288,1128,64,32,32,16
tile=46,480,1094,64,32,32,16
tile=47,544,1100,64,32,32,16
tile=48,0,1549,57,96,32,80
tile=49,221,1440,57,93,25,80
tile=50,625,1280,57,74,25,69
tile=51,492,1528,57,74,32,69
tile=52,57,1549,57,96,32,80
tile=53,288,1288,57,93,25,80
tile=54,549,1527,57,74,25,69
tile=55,595,1399,57,74,32,69
tile=56,658,239,64,93,32,80
tile=57,380,1401,57,84,25,80
tile=58,480,761,64,59,32,69
tile=59,435,1528,57,84,32,80
tile=60,850,174,64,93,32,80
tile=61,345,1288,57,85,25,80
tile=62,544,819,64,59,32,69
tile=63,378,1528,57,85,32,80
tile=64,513,1282,50,81,25,80
tile=65,256,400,33,82,1,69
tile=66,791,1338,50,59,25,54
tile=67,384,247,34,81,32,69
tile=68,437,1401,50,84,25,80
tile=69,914,135,39,82,7,69
tile=70,746,1278,50,60,25,55
tile=71,914,217,39,82,32,69
tile=72,563,1282,62,76,30,62
tile=73,652,1399,32,68,0,52
tile=74,684,1399,31,68,30,52
tile=75,850,267,64,80,32,64
tile=76,713,1589,61,52,29,39
tile=77,629,1473,62,52,30,39
tile=92,609,575,48,19,32,11
tile=93,192,1401,24,12,16,4
tile=94,216,1401,24,12,16,8
tile=95,250,1533,23,12,7,8
tile=96,856,1561,32,31,15,21
tile=97,914,554,38,32,15,22
tile=98,856,1592,30,31,15,22
tile=99,490,1612,37,33,15,24
tile=100,912,914,41,31,20,22
tile=101,608,1184,44,31,21,21
tile=102,609,505,49,48,23,36
tile=103,609,747,47,45,24,31
tile=104,910,1178,42,45,10,41
tile=105,810,1459,23,48,0,48
tile=106,828,1277,13,47,12,48
tile=107,578,1601,53,44,32,41
tile=108,910,1128,42,50,10,45
tile=109,787,1243,19,35,0,33
tile=110,608,1243,14,38,14,40
tile=111,610,313,48,46,32,40
tile=114,480,977,64,47,32,31
tile=115,544,931,64,50,32,34
tile=116,804,1568,11,23,32,11
tile=118,527,1602,51,40,19,26
tile=119,718,1067,64,37,32,23
tile=120,718,1026,64,41,32,26
tile=121,240,1401,62,39,32,24
tile=124,608,792,47,43,20,30
tile=125,384,189,35,31,19,21
tile=126,662,1600,51,40,21,27
tile=127,914,586,38,32,13,22
tile=128,910,1080,43,24,29,18
tile=129,521,520,24,23,16,27
tile=130,774,1521,36,28,14,23
tile=131,384,328,34,31,18,24
tile=132,481,482,40,88,19,77
tile=133,914,334,38,82,20,74
tile=134,910,995,43,85,23,75
tile=135,521,128,26,88,12,78
tile=136,610,405,48,34,24,20
tile=137,380,1485,56,43,28,31
tile=138,459,1283,54,81,22,77
tile=139,487,1401,54,81,22,77
tile=140,256,534,33,40,15,32
tile=141,256,574,33,39,14,32
tile=142,912,798,41,58,17,48
tile=143,912,856,41,58,17,48
tile=144,786,284,64,64,32,16
tile=145,722,302,64,64,32,16
tile=146,416,982,64,42,32,5
tile=147,352,983,64,42,32,5
tile=148,658,332,64,64,32,16
tile=149,546,373,64,64,32,16
tile=150,288,990,64,42,32,5
tile=151,544,981,64,42,32,5
tile=152,850,347,64,64,32,16
tile=153,718,878,64,53,32,16
tile=154,0,1356,64,29,32,6
tile=155,654,903,64,53,32,16
tile=156,786,348,64,64,32,16
tile=157,782,924,64,53,32,16
tile=158,64,1356,64,29,32,5
tile=159,718,931,64,53,32,16
tile=160,850,411,64,64,32,16
tile=161,782,977,64,53,32,5
tile=162,0,1413,64,27,32,-10
tile=163,846,987,64,53,32,5
tile=164,722,366,64,64,32,16
tile=165,352,774,64,53,32,5
tile=166,64,1413,64,27,32,-10
tile=167,416,774,64,53,32,5
tile=168,631,1600,31,44,31,5
tile=169,796,1278,32,58,32,12
tile=170,724,1399,61,62,32,16
tile=171,691,1467,63,58,31,14
tile=172,597,1473,32,53,0,8
tile=173,551,1363,30,38,0,-1
tile=176,416,1126,64,32,32,-16
tile=177,352,1156,64,32,32,-16
tile=178,480,1126,64,32,32,-16
tile=179,544,1132,64,32,32,-16
tile=180,653,1150,64,32,32,-16
tile=181,416,1158,64,32,32,-16
tile=182,480,1158,64,32,32,-16
tile=183,544,1164,64,32,32,-16
tile=184,0,1004,64,32,32,-16
tile=185,64,1004,64,32,32,-16
tile=186,128,1005,64,32,32,-16
tile=187,192,1021,64,32,32,-16
tile=188,0,1036,64,32,32,-16
tile=189,64,1036,64,32,32,-16
tile=190,128,1037,64,32,32,-16
tile=191,192,1053,64,32,32,-16
tile=192,786,412,64,64,32,16
tile=193,658,396,64,64,32,16
tile=194,480,820,64,53,32,16
tile=195,352,827,64,53,32,16
tile=196,722,430,64,64,32,16
tile=197,546,437,64,64,32,16
tile=198,658,460,64,64,32,16
tile=199,850,475,64,64,32,16
tile=200,786,476,64,64,32,16
tile=201,722,494,64,64,32,16
tile=202,850,539,64,64,32,16
tile=203,786,540,64,64,32,16
tile=204,850,603,64,64,32,16
tile=205,0,351,64,64,32,16
tile=206,64,351,64,64,32,16
tile=207,128,351,64,64,32,16
tile=208,235,1545,31,91,31,80
tile=209,546,232,64,141,32,127
tile=210,256,1130,32,130,0,115
tile=211,0,1440,32,109,0,96
tile=212,32,1440,31,109,31,96
tile=213,256,1260,32,127,32,115
tile=214,418,315,64,141,32,128
tile=215,203,1546,32,92,0,81
tile=216,931,0,22,135,22,131
tile=217,256,825,32,170,32,167
tile=218,256,636,32,189,32,185
tile=219,658,64,64,175,32,187
tile=220,256,995,32,135,0,133
tile=221,346,1545,32,89,0,79
tile=222,715,1399,9,64,0,59
tile=224,786,64,64,110,32,97
tile=225,521,307,25,83,0,81
tile=226,521,390,25,82,25,81
tile=227,850,64,64,110,32,97
tile=228,786,174,64,110,32,97
tile=229,266,1545,28,91,0,81
tile=230,521,216,25,91,25,81
tile=231,722,192,64,110,32,97
tile=232,772,1549,32,32,32,16
tile=233,682,1278,32,64,32,48
tile=234,171,1546,32,96,32,80
tile=235,722,64,64,128,32,112
tile=236,189,1440,32,96,0,80
tile=237,714,1278,32,64,0,48
tile=238,824,1591,32,32,0,16
tile=244,291,189,93,200,41,197
tile=245,547,64,111,168,47,168
tile=246,419,128,102,187,38,186
tile=247,291,0,128,189,64,188
tile=264,419,0,128,64,32,32
tile=265,547,0,128,64,32,32
animation=265;803,0,66ms;419,64,66ms;547,0,66ms;
tile=296,192,351,64,64,32,16
tile=297,290,389,64,64,32,16
tile=298,354,390,64,64,32,16
tile=299,289,453,64,64,32,16
tile=300,353,454,64,64,32,16
tile=301,417,456,64,64,32,16
tile=302,545,501,64,64,32,16
tile=303,658,524,64,64,32,16
tile=304,722,558,64,64,32,16
tile=305,786,604,64,64,32,16
tile=306,850,667,64,64,32,16
tile=307,545,565,64,64,32,16
tile=312,657,588,64,64,32,16
tile=313,721,622,64,64,32,16
tile=314,785,668,64,64,32,16
tile=315,849,731,64,64,32,16
tile=316,656,652,64,64,32,16
tile=317,720,686,64,64,32,16
tile=318,784,732,64,64,32,16
tile=319,848,795,64,64,32,16
tile=320,0,415,64,64,32,16
tile=321,64,415,64,64,32,16
tile=322,128,415,64,64,32,16
tile=323,192,415,64,64,32,16
tile=324,0,479,64,64,32,16
tile=325,64,479,64,64,32,16
tile=326,128,479,64,64,32,16
tile=327,192,479,64,64,32,16
tile=328,289,517,64,64,32,16
tile=329,353,518,64,64,32,16
tile=330,416,827,64,53,32,16
tile=331,480,873,64,53,32,16
tile=332,417,520,64,64,32,16
tile=333,481,571,64,64,32,16
tile=334,545,629,64,64,32,16
tile=335,0,543,64,64,32,16
tile=336,64,543,64,64,32,16
tile=337,128,543,64,64,32,16
tile=338,192,543,64,64,32,16
tile=339,289,581,64,64,32,16
tile=340,353,582,64,64,32,16
tile=341,417,584,64,64,32,16
tile=342,481,635,64,64,32,16
tile=343,545,693,64,64,32,16
tile=344,654,1115,64,35,32,-12
tile=345,846,1076,64,35,32,-12
tile=346,782,1105,64,35,32,-13
tile=347,128,777,64,34,32,-13
tile=348,846,1111,64,35,32,-12
tile=349,718,1140,64,35,32,-12
tile=350,654,1079,64,36,32,-12
tile=351,782,1140,64,35,32,-12
tile=352,846,1146,64,35,32,-12
tile=353,416,1024,64,35,32,-12
tile=354,352,1025,64,35,32,-13
tile=355,480,1024,64,35,32,-13
tile=356,416,1059,64,35,32,-12
tile=357,480,1059,64,35,32,-12
tile=358,192,828,64,33,32,-13
tile=359,128,811,64,34,32,-13
tile=360,544,1065,64,35,32,-12
tile=361,0,777,64,35,32,-12
tile=362,846,1040,64,36,32,-12
tile=363,64,777,64,35,32,-12
tile=376,914,618,38,24,32,-12
tile=377,914,642,38,24,6,-12
tile=378,914,714,38,21,6,-26
tile=379,913,735,38,21,32,-26
tile=380,914,666,38,24,32,-12
tile=381,914,690,38,24,6,-12
tile=382,913,756,38,21,6,-26
tile=383,913,777,38,21,32,-26
tile=384,652,1214,64,24,32,-12
tile=385,482,447,39,35,7,-12
tile=386,845,1213,64,21,32,-26
tile=387,914,299,39,35,32,-12
tile=388,544,1228,64,24,32,-12
tile=389,914,484,38,35,6,-12
tile=390,841,1234,64,21,32,-26
tile=391,914,519,38,35,32,-12
tile=392,332,1634,12,8,6,-12
tile=393,308,1634,6,10,-26,-26
tile=394,203,1638,12,4,6,-43
tile=395,314,1634,6,9,32,-26
tile=396,344,1634,12,8,6,-12
tile=397,320,1634,6,9,-26,-26
tile=398,288,1381,12,5,6,-42
tile=399,326,1634,6,9,32,-26
tile=400,810,1523,22,15,13,-19
tile=401,328,1530,23,15,-2,-25
tile=402,810,1507,22,16,9,-32
tile=403,256,1387,23,14,25,-28
tile=404,521,558,24,13,19,-23
tile=405,810,1538,21,15,3,-23
tile=406,521,543,24,15,5,-30
tile=407,279,1387,21,14,18,-30
tile=408,235,1636,37,9,13,-32
tile=409,943,1541,10,22,12,-25
tile=410,912,986,38,9,24,-25
tile=411,943,1563,10,22,-2,-20
tile=412,912,976,38,10,21,-33
tile=413,914,102,14,21,16,-22
tile=414,189,1536,37,10,16,-24
tile=415,815,1568,14,21,-2,-24
tile=416,272,1636,18,9,5,-18
tile=417,914,123,12,12,-15,-29
tile=418,290,1636,18,9,13,-39
tile=419,828,1324,12,12,27,-25
tile=420,804,1553,21,15,15,-32
tile=421,226,1533,24,12,-8,-24
tile=422,351,1528,27,16,6,-31
tile=423,273,1533,18,12,32,-24
tile=424,656,716,64,64,32,16
tile=425,720,750,64,64,32,16
tile=426,416,880,64,51,32,5
tile=427,480,926,64,51,32,5
tile=428,784,796,64,64,32,16
tile=429,848,859,64,64,32,16
tile=430,416,931,64,51,32,5
tile=431,352,932,64,51,32,5
tile=432,656,780,64,64,32,16
tile=433,288,773,64,62,32,16
tile=434,192,724,64,52,32,6
tile=435,480,699,64,62,32,16
tile=436,720,814,64,64,32,16
tile=437,416,712,64,62,32,16
tile=438,288,939,64,51,32,5
tile=439,544,757,64,62,32,16
tile=440,784,860,64,64,32,16
tile=441,544,878,64,53,32,5
tile=442,782,1069,64,36,32,-10
tile=443,0,671,64,53,32,5
tile=444,848,923,64,64,32,16
tile=445,64,671,64,53,32,5
tile=446,718,1104,64,36,32,-10
tile=447,128,671,64,53,32,5
tile=456,114,1546,57,96,32,80
tile=457,278,1440,52,90,32,74
tile=458,294,1545,52,89,20,75
tile=459,330,1439,50,89,25,80
tile=460,482,315,39,84,7,68
tile=461,402,1284,57,81,25,65
tile=462,606,1526,57,74,32,68
tile=463,914,416,38,68,13,62
tile=464,436,1485,52,43,32,27
tile=465,256,482,33,52,1,36
tile=466,741,1342,50,57,18,41
tile=467,719,1525,53,64,32,48
tile=468,663,1525,56,64,24,48
tile=469,685,1342,56,57,32,41
tile=470,654,1040,64,39,32,36
tile=471,610,359,48,46,16,30
tile=472,0,607,64,64,32,16
tile=473,64,607,64,64,32,16
tile=474,544,1023,64,42,32,5
tile=475,654,956,64,42,32,5
tile=476,128,607,64,64,32,16
tile=477,192,607,64,64,32,16
tile=478,718,984,64,42,32,5
tile=479,654,998,64,42,32,5
tile=480,288,645,64,64,32,16
tile=481,192,671,64,53,32,16
tile=482,782,1030,64,39,32,16
tile=483,0,724,64,53,32,16
tile=484,352,646,64,64,32,16
tile=485,64,724,64,53,32,16
tile=486,128,1357,64,29,32,5
tile=487,128,724,64,53,32,16
tile=488,288,709,64,64,32,16
tile=489,192,776,64,52,32,4
tile=490,717,1207,64,27,32,-11
tile=491,288,835,64,52,32,4
tile=492,416,648,64,64,32,16
tile=493,352,880,64,52,32,4
tile=494,781,1207,64,27,32,-11
tile=495,288,887,64,52,32,4
tile=496,785,1399,54,60,22,16
tile=497,654,844,64,59,32,11
tile=498,754,1461,56,60,32,16
tile=499,352,710,64,64,32,16
tile=500,735,1243,52,35,32,-3
tile=501,291,1530,37,15,5,4
tile=502,440,1365,54,36,22,-2
tile=503,256,613,33,23,32,4
tile=504,0,1068,64,32,32,-16
tile=505,64,1068,64,32,32,-16
tile=506,128,1069,64,32,32,-16
tile=507,192,1085,64,32,32,-16
tile=508,0,1100,64,32,32,-16
