# dungeon and ruins interior tile set

img=images/tilesets/tileset_dungeon.png

tile=16,0,640,64,32,32,16
tile=17,64,640,64,32,32,16
tile=18,128,640,64,32,32,16
tile=19,192,640,64,32,32,16
tile=20,0,672,64,32,32,16
tile=21,64,672,64,32,32,16
tile=22,128,672,64,32,32,16
tile=23,192,672,64,32,32,16
tile=24,0,704,64,32,32,16
tile=25,64,704,64,32,32,16
tile=26,128,704,64,32,32,16
tile=27,192,704,64,32,32,16
tile=28,0,736,64,32,32,16
tile=29,64,736,64,32,32,16
tile=30,128,736,64,32,32,16
tile=31,192,736,64,32,32,16

tile=32,0,768,64,32,32,16
tile=33,64,768,64,32,32,16
tile=34,128,768,64,32,32,16
tile=35,192,768,64,32,32,16

tile=36,256,768,64,32,32,16
tile=37,320,768,64,32,32,16
tile=38,384,768,64,32,32,16
tile=39,448,768,64,32,32,16
tile=40,512,768,64,32,32,16
tile=41,576,768,64,32,32,16
tile=42,640,768,64,32,32,16
tile=43,704,768,64,32,32,16
tile=44,768,768,64,32,32,16
tile=45,832,768,64,32,32,16
tile=46,896,768,64,32,32,16
tile=47,960,768,64,32,32,16

# pits and grates
tile=48,256,576,64,128,32,16
tile=49,320,576,32,128,32,16
tile=50,352,576,32,128,0,16
tile=51,384,576,64,32,32,16

# runes
tile=56,0,800,64,32,32,16
tile=57,64,800,64,32,32,16
tile=58,128,800,64,32,32,16
tile=59,192,800,64,32,32,16
tile=60,256,800,64,32,32,16
tile=61,320,800,64,32,32,16
tile=62,384,800,64,32,32,16
tile=63,448,800,64,32,32,16

# walls
tile=64,0,0,64,128,32,112
tile=65,64,0,64,128,32,112
tile=66,128,0,64,128,32,112
tile=67,192,0,64,128,32,112
tile=68,256,0,64,128,32,112
tile=69,320,0,64,128,32,112
tile=70,384,0,64,128,32,112
tile=71,448,0,64,128,32,112
tile=72,512,0,64,128,32,112
tile=73,576,0,64,128,32,112
tile=74,640,0,64,128,32,112
tile=75,704,0,64,128,32,112
tile=76,768,0,64,128,32,112
tile=77,832,0,64,128,32,112
tile=78,896,0,64,128,32,112
tile=79,960,0,64,128,32,112

tile=80,0,128,64,64,32,48
tile=81,64,128,64,64,32,48
tile=82,128,128,64,64,32,48
tile=83,192,128,64,64,32,48
tile=84,256,128,64,64,32,48
tile=85,320,128,64,64,32,48
tile=86,384,128,64,64,32,48
tile=87,448,128,64,64,32,48
tile=88,512,128,64,64,32,48
tile=89,576,128,64,64,32,48
tile=90,640,128,64,64,32,48
tile=91,704,128,64,64,32,48
tile=92,768,128,64,64,32,48
tile=93,832,128,64,64,32,48
tile=94,896,128,64,64,32,48
tile=95,960,128,64,64,32,48

tile=96,0,192,64,128,32,112
tile=97,64,192,64,128,32,112
tile=98,128,192,64,128,32,112
tile=99,192,192,64,128,32,112
tile=100,256,192,64,128,32,112
tile=101,320,192,64,128,32,112
tile=102,384,192,64,128,32,112
tile=103,448,192,64,128,32,112
tile=104,512,192,64,128,32,112
tile=105,576,192,64,128,32,112
tile=106,640,192,64,128,32,112
tile=107,704,192,64,128,32,112
tile=108,768,192,64,128,32,112
tile=109,832,192,64,128,32,112
tile=110,896,192,64,128,32,112
tile=111,960,192,64,128,32,112

tile=112,0,320,64,128,32,112
tile=113,64,320,64,128,32,112
tile=114,128,320,64,128,32,112
tile=115,192,320,64,128,32,112
tile=116,256,320,64,128,32,112
tile=117,320,320,64,128,32,112
tile=118,384,320,64,64,32,48
tile=119,448,320,64,64,32,48
tile=120,512,320,64,64,32,48
tile=121,576,320,64,64,32,48
tile=122,640,320,64,64,32,48
tile=123,704,320,64,64,32,48
tile=124,768,320,64,64,32,48
tile=125,832,320,64,64,32,48
tile=126,896,320,64,64,32,48
tile=127,960,320,64,64,32,48

tile=128,0,448,64,128,32,112
tile=129,64,448,64,128,32,112
tile=130,128,448,64,128,32,112
tile=131,192,448,64,128,32,112
tile=132,256,448,64,128,32,112
tile=133,320,448,64,128,32,112
tile=134,384,448,64,64,32,48
tile=135,384,512,64,64,32,48
tile=136,448,448,64,64,32,48
tile=137,448,512,64,64,32,48

tile=144,512,448,64,64,32,48
tile=145,576,448,64,64,32,48
tile=146,640,448,64,64,32,48
tile=147,704,448,64,64,32,48
tile=148,768,448,64,64,32,48
tile=149,832,448,64,64,32,48
tile=150,896,448,64,64,32,48
tile=151,960,448,64,64,32,48

tile=160,512,512,64,64,32,48
tile=161,576,512,64,64,32,48
tile=162,640,512,64,64,32,48
tile=163,704,512,64,64,32,48
tile=164,768,512,64,64,32,48
tile=165,832,512,64,64,32,48
tile=166,896,512,64,64,32,48
tile=167,640,896,64,128,32,112

# brazier animation
animation=167;512,896,66ms;576,896,66ms;640,896,66ms;704,896,66ms;768,896,66ms;832,896,66ms;896,896,66ms;960,896,66ms;

# bones
tile=176,512,800,64,32,32,16
tile=177,576,800,64,32,32,16
tile=178,640,800,64,32,32,16
tile=179,704,800,64,32,32,16
tile=180,768,800,64,32,32,16
tile=181,832,800,64,32,32,16
tile=182,896,800,64,32,32,16
tile=183,960,800,64,32,32,16

# chains
tile=192,832,640,96,128,64,112
tile=193,928,640,96,128,32,112
# sarchophagus
tile=194,448,672,64,96,32,80
tile=195,512,672,32,80,0,64
tile=196,544,672,32,80,32,64
tile=197,576,672,64,96,32,80
tile=198,640,672,32,80,32,64
