[header]
width=40
height=40
tilewidth=64
tileheight=32
music=music/unrest_theme.ogg
tileset=tilesetdefs/tileset_grassland.txt
title=Exile

[tilesets]
tileset=../../../../flare-game/tiled/grassland/tiled_collision.png,64,32,0,0
tileset=../../../../flare-game/tiled/grassland/grassland.png,64,128,0,0
tileset=../../../../flare-game/tiled/grassland/grassland_water.png,64,64,0,32
tileset=../../../../flare-game/tiled/grassland/grassland_structures.png,64,256,0,0
tileset=../../../../flare-game/tiled/grassland/grassland_trees.png,128,256,-32,0
tileset=../../../../flare-game/tiled/grassland/set_rules.png,64,32,0,0
tileset=../../../../flare-game/tiled/grassland/tiled_grassland_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,19,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,20,21,22,23,20,34,35,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,0,0,0,0,0,0,0,0,
0,24,25,26,27,46,32,34,27,24,25,26,27,24,25,26,0,0,0,0,0,0,0,0,0,0,0,26,27,24,25,26,0,0,0,0,0,0,0,0,
0,28,29,30,31,32,32,34,36,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,0,0,0,0,0,0,0,
0,16,17,18,19,32,35,44,19,16,41,38,37,37,43,18,19,16,17,0,0,0,0,0,0,0,17,18,19,16,17,18,19,0,0,0,0,0,0,0,
0,20,21,22,23,32,35,22,23,156,149,145,149,39,39,22,23,20,21,22,0,0,0,0,0,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,
0,145,149,145,145,193,193,145,145,164,177,178,179,161,157,26,34,24,25,26,27,0,0,0,27,24,25,26,27,24,25,26,27,0,0,0,0,0,0,0,
0,180,181,182,183,199,199,182,183,180,181,182,183,180,165,157,31,34,29,30,31,28,29,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,
0,184,185,186,187,203,207,186,187,184,185,186,187,184,185,150,19,35,32,18,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,
0,188,189,190,191,197,197,190,191,188,189,190,191,188,189,150,23,32,32,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,178,179,176,177,146,27,33,32,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,183,180,181,161,157,34,32,30,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,165,193,193,145,153,16,17,18,152,145,149,157,0,0,0,0,0,0,0,0,0,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,190,191,162,151,151,147,195,195,167,161,145,149,145,160,176,176,146,0,0,0,0,0,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,162,147,158,18,19,16,35,32,159,151,147,147,147,147,147,147,158,16,17,0,0,0,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,146,20,21,22,23,20,35,32,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,146,24,0,0,38,39,32,32,27,24,25,26,27,24,25,26,27,24,25,26,0,0,0,0,0,0,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,146,28,265,0,37,37,34,34,31,28,29,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,161,153,17,18,19,16,34,33,47,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,150,21,22,23,20,41,33,38,32,43,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,186,150,25,26,27,24,25,45,37,28,36,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,190,165,153,30,31,28,29,30,41,33,44,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,178,179,150,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,183,150,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,186,187,165,153,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,190,191,188,161,153,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,178,179,176,177,165,149,157,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,161,149,145,153,21,22,23,0,0,0,0,20,21,22,23,20,21,22,0,0,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,165,149,145,153,0,0,0,0,0,25,26,27,24,25,26,27,24,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,146,16,0,0,0,0,0,30,31,28,29,30,31,28,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,165,153,0,0,0,0,0,0,19,16,17,18,19,16,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,150,16,0,0,0,0,0,0,20,21,22,23,20,0,0,0,
0,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,187,184,185,186,161,153,16,0,0,0,0,0,0,25,26,27,24,0,0,0,
0,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,189,190,191,161,157,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,146,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,146,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,56,53,53,230,231,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,49,53,64,99,0,0,0,137,69,53,49,53,49,61,0,0,0,0,0,0,0,0,0,0,0,0,48,93,93,93,93,50,0,0,0,0,0,0,0,
0,92,0,126,0,0,0,0,0,97,0,117,125,0,65,49,57,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,54,0,0,0,0,0,0,0,
0,92,0,0,0,0,0,0,0,124,0,0,0,0,127,249,69,53,57,0,0,0,0,0,0,0,60,64,0,126,0,0,65,0,0,0,0,0,0,0,
0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,69,57,0,0,0,0,0,0,48,139,0,0,125,0,0,54,0,0,0,0,0,0,
0,92,0,126,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,69,61,0,0,0,56,49,64,0,0,0,0,0,0,50,0,0,0,0,0,0,
0,0,0,0,130,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,69,61,0,60,68,252,0,125,0,0,0,0,0,54,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,114,0,0,121,0,120,0,0,0,0,0,0,0,69,49,68,129,0,0,0,0,127,0,0,66,58,0,0,0,0,0,0,
