[header]
width=60
height=80
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=2,7
music=music/forest_theme.ogg
parallax_layers=maps/parallax/rain.txt
tileset=tilesetdefs/tileset_grassland.txt
title=Lochport Cemetery

[tilesets]
tileset=../../../tiled/grassland/tiled_collision.png,64,32,0,0
tileset=../../../tiled/grassland/grassland.png,64,128,0,0
tileset=../../../tiled/grassland/grassland_water.png,64,64,0,32
tileset=../../../tiled/grassland/grassland_structures.png,64,256,0,0
tileset=../../../tiled/grassland/grassland_trees.png,128,256,-32,0
tileset=../../../tiled/grassland/set_rules.png,64,32,0,0
tileset=../../../tiled/grassland/tiled_grassland_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,0,0,0,0,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,
28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,152,145,153,30,31,28,29,30,0,0,0,0,0,0,0,0,0,
16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,45,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,156,149,145,149,164,176,165,153,19,16,17,18,19,0,0,0,0,0,0,0,0,
20,21,22,23,20,21,22,23,20,44,22,23,20,21,22,23,43,45,38,37,32,41,37,45,41,38,22,23,20,21,22,23,20,152,149,145,149,145,149,160,180,181,182,183,180,181,165,157,20,21,22,23,20,0,0,0,0,0,0,0,
24,25,26,27,24,41,42,47,47,44,26,27,18,25,26,27,24,25,26,27,24,28,19,23,47,35,44,44,24,25,26,27,24,159,167,187,184,185,186,187,184,185,186,187,184,185,186,161,149,153,26,27,24,0,0,0,0,0,0,0,
28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,148,191,188,189,190,191,188,189,190,191,188,189,190,191,188,161,153,31,28,29,0,0,0,0,0,0,
0,17,18,19,16,17,18,19,16,17,18,0,0,0,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,159,163,176,177,178,179,176,177,178,179,176,177,178,179,176,177,165,153,16,17,0,0,0,0,0,0,
0,0,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,144,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,146,20,21,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,24,25,26,27,24,25,26,27,24,25,26,159,167,185,186,187,184,185,186,187,184,185,186,187,184,185,186,165,157,25,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,144,189,190,191,188,189,166,147,147,147,147,167,188,189,190,191,146,29,30,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,16,17,18,19,192,202,202,196,202,202,194,16,17,18,19,155,167,177,178,179,150,17,18,19,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,47,43,20,21,22,23,148,181,182,183,180,181,146,20,21,0,0,16,148,181,182,183,150,21,22,23,20,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,32,24,25,26,27,148,185,186,187,184,185,165,153,25,264,0,152,164,185,186,187,161,157,26,27,24,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,29,30,31,35,29,30,31,155,163,190,191,188,189,190,161,145,145,145,160,188,189,190,191,188,165,153,31,28,0,0,0,
0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,0,18,19,16,17,18,36,39,17,18,19,16,148,178,179,176,177,178,179,176,177,178,179,176,177,178,179,176,177,161,153,16,0,0,0,
0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,0,21,22,23,20,21,40,41,20,21,22,23,20,144,182,183,180,181,182,183,180,181,182,183,180,181,182,183,180,181,182,150,20,0,0,0,
0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,39,27,24,25,26,27,24,148,186,187,184,185,186,187,184,185,186,187,184,185,186,187,184,185,166,158,24,0,0,0,
0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,37,31,28,29,30,31,28,144,190,191,188,189,190,191,188,189,190,191,188,189,190,191,188,166,158,31,28,0,0,0,
0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,37,19,16,17,18,19,16,144,178,179,176,177,178,179,176,177,178,179,176,177,178,162,151,154,18,19,0,0,0,0,
0,0,0,0,0,0,0,23,20,21,22,23,20,21,22,23,20,21,22,44,37,32,36,23,20,43,22,23,20,21,22,23,20,21,22,23,156,160,182,183,180,181,182,183,180,181,182,183,180,181,162,158,20,21,22,0,0,0,0,0,
0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,42,47,47,43,44,46,38,43,26,27,24,25,26,27,24,25,152,145,160,185,186,187,184,185,186,187,184,185,186,187,184,162,158,27,24,0,0,0,0,0,0,0,
0,0,0,0,0,0,30,31,28,29,30,31,28,29,30,31,28,29,39,31,28,29,30,46,28,29,30,31,28,29,30,156,145,149,160,191,188,189,190,191,188,189,190,191,188,189,190,191,162,154,30,31,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,156,149,149,164,176,177,178,179,176,177,178,179,176,166,151,147,151,151,147,151,158,17,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,152,149,149,160,181,182,183,180,181,182,183,180,181,182,162,147,154,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,25,26,27,24,25,26,27,24,25,26,27,24,152,193,193,145,145,145,145,149,160,186,187,184,185,186,187,184,185,186,187,166,151,151,154,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,29,30,31,28,29,30,31,28,29,30,152,149,164,203,203,188,189,190,191,188,189,190,191,188,189,190,191,188,189,162,151,158,29,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,19,16,17,18,19,16,17,152,164,179,176,203,203,176,177,178,179,176,177,178,179,176,177,162,151,147,151,154,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,22,23,20,21,22,23,20,152,160,182,183,180,199,199,180,181,182,183,180,162,151,147,147,147,154,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,26,27,24,25,26,152,149,160,185,186,187,184,203,203,184,166,151,151,147,158,18,19,16,17,18,37,46,39,37,45,18,44,38,40,41,47,26,27,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,29,30,31,28,156,145,160,191,188,189,190,191,188,203,203,162,158,22,23,20,21,22,23,20,21,22,37,28,29,30,31,28,29,41,37,47,34,38,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,18,19,156,160,177,178,179,176,177,178,179,176,203,203,150,25,26,27,24,25,26,27,43,33,26,27,0,0,0,19,16,17,18,19,33,38,38,39,43,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,145,149,149,160,180,181,182,183,162,147,147,147,151,195,195,158,29,30,31,28,29,30,31,40,33,30,31,0,0,0,0,0,21,22,23,20,21,46,42,41,40,22,23,20,21,22,0,20,0,0,0,0,0,0,0,
0,0,0,0,0,184,185,186,187,184,185,166,151,154,18,19,16,17,18,19,16,17,18,19,16,17,18,19,36,17,18,0,0,0,0,0,0,0,0,27,24,25,26,41,37,35,44,27,24,25,26,27,24,25,0,0,0,0,0,0,
0,0,0,0,0,188,189,190,191,166,147,158,20,21,22,23,20,39,22,23,20,21,22,23,20,21,22,23,40,21,22,23,0,0,0,0,0,0,0,0,28,29,30,31,37,35,46,39,28,29,30,31,28,29,0,0,0,0,0,0,
