[header]
width=80
height=80
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=76,6
music=music/cave_theme.ogg
tileset=tilesetdefs/tileset_cave.txt
title=Blackmire Mines

[tilesets]
tileset=../../../tiled/cave/tiled_collision.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave.png,64,128,0,0
tileset=../../../tiled/cave/set_rules.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,18,19,16,17,18,19,16,17,18,19,16,17,18,57,0,0,0,0,0,0,0,0,0,17,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,19,16,17,57,0,0,0,0,
0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,52,20,21,22,23,0,0,0,0,0,0,0,23,20,21,22,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,57,57,0,0,
0,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,0,0,0,0,0,25,26,27,24,25,26,27,24,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,26,0,
0,0,0,0,0,0,29,30,31,28,29,33,31,28,29,30,31,28,29,30,31,28,29,54,31,0,0,0,0,28,29,30,31,34,34,34,34,34,37,30,57,28,29,57,0,0,0,0,0,57,0,0,0,0,0,0,0,0,29,30,36,32,32,32,32,32,32,32,32,32,32,32,32,32,29,30,31,28,24,0,
0,0,0,0,0,16,17,18,33,16,17,41,32,32,32,32,32,32,32,32,32,32,17,18,19,57,0,0,0,56,17,18,19,16,17,18,19,16,33,18,19,16,17,18,57,0,0,0,19,16,57,18,19,16,17,18,19,16,17,18,33,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,28,0,
0,0,0,0,0,20,21,22,33,20,21,33,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,56,22,23,20,21,22,23,20,33,22,23,20,21,22,23,57,21,22,23,36,32,32,32,32,44,32,32,32,44,32,38,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,
0,0,0,0,0,24,25,26,33,24,25,33,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,56,27,36,32,32,32,37,33,26,27,24,25,26,27,24,25,26,27,33,25,26,27,24,33,26,27,24,33,26,27,24,25,26,27,0,0,56,27,24,25,26,27,24,25,26,27,24,0,0,
