[header]
width=20
height=42
tilewidth=64
tileheight=32
music=music/unrest_theme.ogg
tileset=tilesetdefs/tileset_grassland.txt
title=Lost

[tilesets]
tileset=../../../../flare-game/tiled/grassland/tiled_collision.png,64,32,0,0
tileset=../../../../flare-game/tiled/grassland/grassland.png,64,128,0,0
tileset=../../../../flare-game/tiled/grassland/grassland_water.png,64,64,0,32
tileset=../../../../flare-game/tiled/grassland/grassland_structures.png,64,256,0,0
tileset=../../../../flare-game/tiled/grassland/grassland_trees.png,128,256,-32,0
tileset=../../../../flare-game/tiled/grassland/set_rules.png,64,32,0,0
tileset=../../../../flare-game/tiled/grassland/tiled_grassland_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,
0,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,
0,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,
0,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,0,0,0,0,
0,0,22,23,20,0,0,0,0,0,0,23,20,21,22,23,0,0,0,0,
0,0,26,27,24,0,0,0,0,0,0,27,24,25,26,27,24,0,0,0,
0,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,0,0,
0,17,18,42,36,37,37,38,37,39,38,38,39,39,38,39,43,17,0,0,
0,0,22,34,0,0,0,23,20,21,22,0,0,0,0,45,32,21,0,0,
0,0,26,32,0,0,26,27,24,25,26,27,24,25,0,27,35,25,0,0,
0,0,30,33,0,29,42,39,37,39,36,37,37,43,0,31,35,0,0,0,
0,17,18,35,16,17,32,33,36,38,38,39,32,34,18,19,32,0,0,0,
0,21,22,32,20,21,32,33,0,0,0,45,34,34,22,23,33,0,0,0,
24,25,26,33,24,25,35,35,47,25,26,27,32,34,26,27,33,0,0,0,
28,29,30,32,0,29,35,33,37,38,37,38,32,34,0,31,33,29,0,0,
0,17,18,33,0,17,41,35,37,38,36,37,36,40,0,19,35,17,0,0,
0,21,22,32,0,0,0,0,20,21,22,0,0,0,0,23,35,21,22,0,
0,0,26,32,47,25,26,27,24,25,26,27,24,25,26,46,35,25,26,0,
0,0,30,41,36,37,37,36,36,39,38,39,36,38,36,36,40,29,30,0,
0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,0,
0,0,0,23,20,21,0,0,0,0,0,0,0,21,22,23,20,21,0,0,
0,0,0,27,24,25,0,0,0,0,0,0,0,25,26,27,24,25,0,0,
0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,
0,0,18,19,16,17,18,33,16,33,18,35,16,17,18,19,16,0,0,0,
0,21,22,23,20,21,22,35,20,33,22,35,20,21,22,23,20,0,0,0,
0,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,
0,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,0,0,
0,0,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,
0,0,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,
0,0,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,
0,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,0,0,
0,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,
0,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,
0,0,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,
0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,
0,0,0,0,0,17,18,19,16,17,18,0,0,17,18,19,0,0,0,0,
0,0,0,0,0,0,0,23,20,21,22,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,24,25,26,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,28,29,30,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,17,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,60,49,49,53,49,49,61,0,0,0,0,0,0,0,0,0,
0,0,60,53,68,246,120,0,0,124,69,53,61,0,0,0,0,0,0,0,
0,49,68,126,0,0,126,0,120,125,245,113,69,61,0,0,0,0,0,0,
0,92,0,0,0,0,0,0,0,0,124,0,127,54,0,0,0,0,0,0,
0,92,0,126,0,0,0,0,0,0,0,0,0,69,49,53,57,0,0,0,
0,55,67,0,0,70,51,55,51,55,51,67,125,0,0,245,50,0,0,0,
0,60,64,0,0,54,0,0,0,0,0,48,123,0,0,126,65,57,0,0,
0,48,0,124,0,65,49,49,53,53,53,64,0,126,124,0,0,65,57,0,
0,52,0,0,0,0,0,125,0,126,0,0,0,0,0,125,0,0,50,0,
0,63,71,0,66,55,55,67,0,0,0,66,51,55,55,67,0,0,54,0,
0,0,52,0,54,60,53,68,113,126,0,65,53,49,61,52,0,0,54,0,
0,56,64,0,50,48,0,0,0,0,124,0,0,0,50,52,0,66,58,0,
0,48,0,0,69,64,0,0,0,0,0,0,0,0,69,68,0,54,0,0,
60,64,112,0,125,0,0,0,70,51,55,67,0,125,0,0,0,54,0,0,
52,246,0,0,0,0,0,0,69,53,49,64,0,0,0,0,0,50,0,0,
48,121,0,0,66,67,0,126,0,126,0,0,0,0,70,71,126,69,61,0,
63,67,0,0,50,52,0,0,0,0,0,0,0,0,54,48,0,0,54,0,
0,48,0,0,50,59,51,55,71,0,0,70,55,51,58,48,0,125,69,57,
0,59,71,126,65,53,53,49,64,0,0,65,53,49,49,64,125,126,0,54,
0,0,52,0,0,0,0,0,0,0,126,0,124,0,0,0,0,0,0,54,
0,0,59,67,117,0,0,0,0,0,0,0,0,0,0,127,0,0,0,54,
0,0,0,48,0,0,70,55,55,55,55,51,55,71,0,0,0,0,66,62,
0,0,0,48,127,0,54,0,0,0,0,0,0,48,126,0,0,0,50,0,
0,0,60,64,0,0,65,49,53,53,53,49,53,64,0,0,0,66,58,0,
0,60,64,0,0,0,105,142,124,140,125,142,126,109,0,127,0,50,0,0,
0,52,244,0,0,0,104,124,0,0,0,0,125,108,0,114,0,54,0,0,
0,48,0,124,0,0,106,107,106,107,110,111,106,107,0,0,125,69,57,0,
0,52,115,124,0,0,0,124,0,127,0,113,0,125,0,0,0,0,54,0,
0,63,67,0,0,125,0,0,125,126,0,0,0,0,0,127,0,0,54,0,
0,0,52,0,0,0,0,0,0,0,0,0,0,126,127,0,0,0,54,0,
0,60,68,0,0,0,0,0,0,0,0,0,125,0,126,120,122,0,54,0,
0,48,125,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,
0,52,245,0,0,0,0,0,124,0,0,0,0,0,127,0,0,0,50,0,
0,48,0,0,0,0,0,0,0,0,0,0,125,125,117,0,0,66,58,0,
0,59,71,0,124,0,0,0,0,0,0,0,0,125,0,0,0,50,0,0,
0,0,59,67,244,0,0,0,124,0,0,0,0,0,0,244,0,54,0,0,
0,0,0,63,51,71,0,0,0,0,0,70,51,71,245,246,70,58,0,0,
0,0,0,0,0,63,51,67,0,0,0,54,0,63,55,55,58,0,0,0,
0,0,0,0,0,0,0,59,67,0,0,54,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,48,0,0,54,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,48,95,95,50,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,
3,3,1,1,1,3,0,0,0,0,1,1,1,3,3,3,3,3,3,3,
3,1,1,0,0,0,0,0,0,0,3,0,1,1,3,3,3,3,3,3,
3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,
3,1,1,0,0,1,1,1,1,1,1,1,0,0,0,3,1,3,3,3,
3,1,1,0,0,1,3,3,3,3,3,1,0,0,0,0,1,1,3,3,
3,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,3,
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,3,
3,3,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,3,
3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,3,
3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3,3,
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,3,
1,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,3,
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,3,
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,
3,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,
3,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
