[header]
width=80
height=100
tilewidth=64
tileheight=32
orientation=isometric
hero_pos=76,71
music=music/cave_theme.ogg
tileset=tilesetdefs/tileset_cave.txt
title=Abandoned Mines

[tilesets]
tileset=../../../tiled/cave/tiled_collision.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave.png,64,128,0,0
tileset=../../../tiled/cave/set_rules.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,192,194,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,192,194,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,57,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,196,198,27,24,25,0,0,0,0,0,0,0,0,0,0,0,21,22,23,57,0,0,0,0,0,22,23,20,21,57,0,0,0,0,0,
0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,26,27,24,57,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,192,198,31,28,29,0,0,0,0,0,0,0,0,0,0,0,25,26,50,24,57,26,27,24,25,26,27,24,25,26,57,0,0,0,0,
0,0,0,0,0,0,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,57,29,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,192,194,19,16,17,0,0,0,0,0,0,0,0,0,0,0,29,30,48,28,29,30,31,28,29,30,31,28,29,30,31,57,57,0,0,
0,0,0,0,0,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,192,198,23,20,21,0,0,0,0,0,0,0,0,0,0,0,17,48,19,16,17,49,54,16,17,18,19,16,17,18,19,16,17,0,0,
0,0,0,0,0,21,54,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,57,57,0,0,0,0,0,0,0,0,0,0,0,16,16,196,198,27,24,25,57,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,53,55,21,22,23,20,21,22,23,20,21,0,0,
0,0,0,0,0,25,49,48,24,25,26,27,24,0,0,0,0,56,26,27,24,25,26,27,24,25,26,27,24,25,26,27,57,0,0,0,0,0,0,0,0,0,0,16,201,211,203,31,28,29,30,0,0,0,0,0,0,0,0,0,0,56,26,27,24,25,26,27,49,25,26,27,51,50,26,27,24,25,0,0,
0,0,0,0,0,29,30,55,28,29,30,31,0,0,0,0,0,0,0,0,56,29,30,31,28,29,54,50,28,29,30,31,28,57,0,0,0,0,0,0,0,0,16,16,192,194,54,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,56,31,28,29,30,31,50,29,30,31,28,52,49,31,28,29,0,0,
0,0,0,0,0,56,50,48,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,56,16,17,50,19,16,17,18,19,16,17,0,0,0,0,0,0,0,16,16,201,211,203,48,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,56,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,
