# cave/mines tile set

img=images/tilesets/tileset_cave.png

tile=16,0,0,32,16,16,8
tile=17,32,0,32,16,16,8
tile=18,64,0,32,16,16,8
tile=19,96,0,32,16,16,8
tile=20,128,0,32,16,16,8
tile=21,160,0,32,16,16,8
tile=22,192,0,32,16,16,8
tile=23,224,0,32,16,16,8
tile=24,256,0,32,16,16,8
tile=25,288,0,32,16,16,8
tile=26,320,0,32,16,16,8
tile=27,352,0,32,16,16,8
tile=28,384,0,32,16,16,8
tile=29,416,0,32,16,16,8
tile=30,448,0,32,16,16,8
tile=31,480,0,32,16,16,8

tile=32,0,16,32,16,16,8
tile=33,32,16,32,16,16,8
tile=34,64,16,32,16,16,8
tile=35,96,16,32,16,16,8
tile=36,128,16,32,16,16,8
tile=37,160,16,32,16,16,8
tile=38,192,16,32,16,16,8
tile=39,224,16,32,16,16,8
tile=40,256,16,32,16,16,8
tile=41,288,16,32,16,16,8
tile=42,320,16,32,16,16,8
tile=43,352,16,32,16,16,8
tile=44,384,16,32,16,16,8
tile=45,416,16,32,16,16,8
tile=46,448,16,32,16,16,8
tile=47,480,16,32,16,16,8

tile=48,0,32,32,16,16,8
tile=49,32,32,32,16,16,8
tile=50,64,32,32,16,16,8
tile=51,96,32,32,16,16,8
tile=52,128,32,32,16,16,8
tile=53,160,32,32,16,16,8
tile=54,192,32,32,16,16,8
tile=55,224,32,32,16,16,8
tile=56,256,32,32,16,16,8
tile=57,288,32,32,16,16,8

tile=64,0,64,32,64,16,56
tile=65,32,64,32,64,16,56
tile=66,64,64,32,64,16,56
tile=67,96,64,32,64,16,56
tile=68,128,64,32,64,16,56
tile=69,160,64,32,64,16,56
tile=70,192,64,32,64,16,56
tile=71,224,64,32,64,16,56
tile=72,256,64,32,64,16,56
tile=73,288,64,32,64,16,56
tile=74,320,64,32,64,16,56
tile=75,352,64,32,64,16,56
tile=76,384,64,32,64,16,56
tile=77,416,64,32,64,16,56
tile=78,448,64,32,64,16,56
tile=79,480,64,32,64,16,56

tile=80,0,128,32,64,16,56
tile=81,32,128,32,64,16,56
tile=82,64,128,32,64,16,56
tile=83,96,128,32,64,16,56
tile=84,128,128,32,64,16,56
tile=85,160,128,32,64,16,56
tile=86,192,128,32,64,16,56
tile=87,224,128,32,64,16,56

tile=96,0,192,32,64,16,56
tile=97,32,192,32,64,16,56
tile=98,64,192,32,64,16,56
tile=99,96,192,32,64,16,56
tile=100,128,192,32,64,16,56
tile=101,160,192,32,64,16,56
tile=102,192,192,32,64,16,56
tile=103,224,192,32,64,16,56
tile=104,256,192,32,64,16,56
tile=105,288,192,32,64,16,56
tile=106,320,192,32,64,16,56
tile=107,352,192,32,64,16,56
tile=108,384,192,32,64,16,56
tile=109,416,192,32,64,16,56
tile=110,448,192,32,64,16,56
tile=111,480,192,32,64,16,56

tile=112,0,256,32,64,16,56
tile=113,32,256,32,64,16,56
tile=114,64,256,32,64,16,56
tile=115,96,256,32,64,16,56

tile=128,0,320,32,32,16,24
tile=129,32,320,32,32,16,24
tile=130,64,320,32,32,16,24
tile=131,96,320,32,32,16,24
tile=132,128,320,32,32,16,24
tile=133,160,320,32,32,16,24
tile=134,192,320,32,32,16,24
tile=135,224,320,32,32,16,24

tile=144,0,352,32,64,16,56
tile=145,32,352,32,64,16,56
tile=146,64,352,32,64,16,56
tile=147,96,352,32,64,16,56
tile=148,128,352,32,64,16,56
tile=149,160,352,32,64,16,56
tile=150,192,352,32,64,16,56
tile=151,224,352,32,64,16,56
tile=152,256,352,32,64,16,56
tile=153,288,352,32,64,16,56
tile=154,320,352,32,64,16,56
tile=155,352,352,32,64,16,56
tile=156,384,352,32,64,16,56
tile=157,416,352,32,64,16,56
tile=158,448,352,32,64,16,56
tile=159,480,352,32,64,16,56

tile=160,384,352,32,32,16,24
tile=161,416,352,32,32,16,24
tile=162,448,352,32,32,16,24
tile=163,480,352,32,32,16,24

tile=176,384,384,32,32,16,24
tile=177,416,384,32,32,16,24
tile=178,448,384,32,32,16,24
tile=179,480,384,32,32,16,24

tile=192,0,416,32,24,16,8
tile=193,32,416,32,24,16,8
tile=194,64,416,32,24,16,8
tile=195,96,416,32,24,16,8
tile=196,128,416,32,24,16,8
tile=197,160,416,32,24,16,8
tile=198,192,416,32,24,16,8
tile=199,224,416,32,24,16,8
tile=200,256,416,32,24,16,8
tile=201,288,416,32,24,16,8
tile=202,320,416,32,24,16,8
tile=203,352,416,32,24,16,8
tile=204,384,416,32,24,16,8
tile=205,416,416,32,24,16,8
tile=206,448,416,32,24,16,8
tile=207,480,416,32,24,16,8

tile=208,0,448,32,24,16,8
tile=209,32,448,32,24,16,8
tile=210,64,448,32,24,16,8
tile=211,96,448,32,24,16,8
tile=212,128,448,32,24,16,8
tile=213,160,448,32,24,16,8
tile=214,192,448,32,24,16,8
tile=215,224,448,32,24,16,8
tile=216,256,448,32,24,16,8
tile=217,288,448,32,24,16,8
tile=218,320,448,32,24,16,8
tile=219,352,448,32,24,16,8

tile=240,0,576,32,64,16,56
tile=241,32,576,32,64,16,56
