[header]
width=64
height=64
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=51,61
music=music/overworld_theme.ogg
tileset=tilesetdefs/tileset_grassland.txt
title=River Encampment

[tilesets]
tileset=../../../tiled/grassland/tiled_collision.png,64,32,0,0
tileset=../../../tiled/grassland/grassland.png,64,128,0,0
tileset=../../../tiled/grassland/grassland_water.png,64,64,0,32
tileset=../../../tiled/grassland/grassland_structures.png,64,256,0,0
tileset=../../../tiled/grassland/grassland_trees.png,128,256,-32,0
tileset=../../../tiled/grassland/set_rules.png,64,32,0,0
tileset=../../../tiled/grassland/tiled_grassland_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,16,144,176,177,178,179,146,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,144,176,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,16,144,180,181,182,183,146,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,144,176,146,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,16,155,163,185,186,187,161,153,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,155,163,161,153,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,155,163,190,191,188,146,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,192,196,194,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,18,144,178,179,176,161,153,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,144,180,146,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,22,144,182,183,180,181,146,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,152,160,184,146,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,25,26,155,163,187,184,185,161,153,27,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,36,144,176,162,154,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,28,29,30,31,155,163,188,189,190,161,145,153,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,144,180,146,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,16,17,18,19,16,155,163,177,178,179,176,146,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,155,163,146,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,21,22,23,20,21,155,147,163,183,180,161,153,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,144,161,153,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,26,27,24,25,26,27,144,187,184,185,161,153,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,155,163,161,153,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,31,28,29,30,31,155,147,163,189,190,146,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,155,163,146,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,19,16,17,18,19,16,17,155,163,178,161,153,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,144,161,153,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,23,20,21,22,38,38,21,22,144,182,183,146,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,155,163,146,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
