[header]
width=20
height=60
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=17,10
music=music/dungeon_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Averguard Atrium

[tilesets]
tileset=../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../tiled/dungeon/stairs.png,256,256,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,17,16,16,16,16,16,17,16,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,36,17,38,16,16,43,44,19,0,0,0,0,0,0,
0,0,0,40,18,17,19,44,45,18,17,17,42,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,17,43,19,16,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,40,19,39,16,37,43,37,0,0,0,0,0,0,
0,0,0,42,41,18,19,19,45,16,19,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,45,16,16,37,38,16,17,39,16,0,0,0,0,0,0,
0,0,0,17,19,16,38,37,16,38,16,18,17,41,0,0,0,0,0,0,
0,0,0,39,42,16,16,36,16,40,16,16,39,19,16,16,18,16,18,0,
0,0,0,16,19,18,19,19,45,36,19,19,16,16,39,40,36,40,16,0,
0,0,0,18,19,36,16,16,40,16,39,44,17,16,16,16,40,40,16,0,
0,0,0,37,19,16,19,16,44,18,16,18,41,19,0,0,0,0,0,0,
0,0,0,18,16,45,16,17,16,17,16,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,16,16,42,41,17,16,17,17,18,0,0,0,0,0,0,
0,0,0,17,36,16,18,17,17,16,16,19,43,44,0,0,0,0,0,0,
0,0,0,16,18,17,19,17,43,39,17,17,17,16,0,0,0,0,0,0,
0,0,0,43,19,43,19,38,18,19,41,45,44,16,0,0,0,0,0,0,
0,0,0,16,16,36,16,45,40,37,16,37,45,19,0,0,0,0,0,0,
0,0,0,16,19,18,19,19,18,16,19,19,16,17,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,
0,0,0,17,18,44,40,17,17,16,16,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,51,51,51,51,39,17,39,0,0,0,0,0,0,
0,0,0,16,37,16,19,51,51,51,51,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,37,51,51,51,51,18,37,19,0,0,0,0,0,0,
0,0,0,16,19,45,37,51,51,51,51,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,17,16,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,40,16,51,51,51,51,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,45,18,51,51,51,51,19,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,16,19,16,19,51,51,51,51,16,17,16,0,0,0,0,0,0,
0,0,0,16,16,16,16,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,16,38,18,19,51,51,51,51,19,16,17,0,0,0,0,0,0,
0,0,0,18,19,39,16,51,51,51,51,37,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,42,51,51,51,51,18,41,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,18,19,17,39,51,51,51,51,17,17,16,0,0,0,0,0,0,
0,0,0,17,19,16,19,51,51,51,51,40,17,19,0,0,0,0,0,0,
0,0,0,18,16,37,16,51,51,51,51,43,43,17,0,0,0,0,0,0,
0,0,0,18,19,45,16,51,51,51,51,17,38,16,0,0,0,0,0,0,
0,0,0,17,19,16,44,51,51,51,51,18,17,19,0,0,0,0,0,0,
0,0,0,18,16,16,16,51,51,51,51,16,18,17,0,0,0,0,0,0,
0,0,0,17,16,39,16,51,51,51,51,17,17,18,0,0,0,0,0,0,
0,0,0,17,18,16,18,17,37,16,16,41,17,19,0,0,0,0,0,0,
0,0,0,16,18,17,19,17,0,0,17,17,17,16,0,0,0,0,0,0,
0,19,16,16,18,41,19,17,264,0,16,16,44,19,16,16,18,0,0,0,
0,16,39,16,17,16,16,18,19,16,16,18,17,16,17,16,17,0,0,0,
0,16,16,17,16,42,19,19,43,16,45,19,45,16,16,17,16,0,0,0,
0,0,0,18,19,37,16,16,17,16,16,17,17,16,0,0,17,0,0,0,
0,0,0,17,19,38,19,43,16,44,16,43,42,19,0,0,0,0,0,0,
0,0,0,18,16,16,40,37,43,16,16,16,18,17,0,0,0,0,0,0,
0,0,0,0,0,0,0,17,18,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,17,18,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,18,19,16,17,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,77,69,69,107,73,282,283,74,107,69,65,78,0,0,0,0,0,
0,0,0,68,0,0,0,0,176,0,0,0,0,0,70,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,177,0,82,0,0,0,0,0,
0,0,0,104,178,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,90,81,65,65,65,0,
0,0,0,96,0,0,110,0,0,0,0,110,0,0,0,0,0,0,0,281,
0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,
0,0,0,96,0,0,0,0,0,0,0,0,0,0,91,83,83,83,83,0,
0,0,0,68,0,0,110,0,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,110,181,0,0,0,110,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,102,0,0,75,72,0,0,75,72,0,0,82,0,0,0,0,0,
0,0,0,96,0,0,74,73,0,0,74,73,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,180,0,0,0,0,0,180,0,90,94,0,0,0,0,0,
0,0,0,104,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,106,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,181,0,82,0,0,0,0,0,
0,0,0,76,72,180,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,178,0,0,0,0,180,0,90,94,0,0,0,0,0,
0,0,0,108,0,0,176,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,68,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,96,181,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,64,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,98,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,68,0,0,0,0,0,0,0,0,178,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,178,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,0,0,96,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,108,196,197,0,0,0,0,0,0,198,199,82,0,0,0,0,0,
0,0,0,108,176,0,0,0,0,0,0,0,180,0,82,0,0,0,0,0,
0,0,0,76,72,0,0,0,0,0,0,0,0,91,95,0,0,0,0,0,
0,0,0,77,73,0,0,0,0,0,0,0,0,90,94,0,0,0,0,0,
0,65,65,73,0,0,0,0,0,0,0,0,0,0,90,81,65,0,0,0,
0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,
0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,
0,83,83,88,0,0,0,0,0,0,0,0,0,0,91,83,83,0,0,0,
