[header]
width=40
height=50
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=3,19
music=music/magical_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Brothers' Lair Wind Hall

[tilesets]
tileset=../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../tiled/dungeon/stairs.png,256,256,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,16,16,16,16,18,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,34,34,34,34,34,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,41,16,17,16,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,47,40,36,45,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,40,44,39,18,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,16,16,16,16,16,17,35,36,16,44,43,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,34,34,34,34,34,33,32,16,16,42,17,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,17,43,19,16,16,46,17,18,36,19,43,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,43,33,34,33,33,33,34,45,17,45,16,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,32,0,0,0,18,35,43,17,40,16,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,35,0,0,0,19,32,36,45,36,37,35,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,38,35,0,0,0,19,34,33,33,33,33,35,0,0,0,
0,0,0,0,19,18,18,0,0,0,19,18,18,0,0,0,0,0,0,0,0,0,0,23,31,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,16,17,35,35,18,19,16,17,35,35,18,19,16,16,18,0,0,19,18,43,17,20,40,22,18,19,18,0,0,0,0,0,0,0,0,0,0,
0,0,34,34,33,32,32,33,34,34,33,32,32,33,34,34,34,34,0,0,17,42,44,17,20,46,22,45,37,18,0,0,0,0,0,0,0,0,0,0,
0,0,33,33,34,32,33,34,33,33,34,32,33,34,33,33,34,35,0,0,17,16,17,39,20,19,22,18,19,46,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,19,34,35,0,0,0,19,35,32,0,0,18,35,35,0,19,18,18,17,18,20,51,22,44,18,17,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,35,0,17,16,40,16,47,20,37,22,16,19,18,17,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,16,19,44,17,47,20,17,22,19,36,41,43,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,38,17,37,18,16,20,19,22,19,37,16,40,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,19,16,19,19,42,20,16,22,16,45,17,19,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,35,32,18,0,19,37,46,39,20,16,22,39,17,39,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,19,18,47,17,56,57,58,38,18,17,38,17,43,20,43,22,19,18,41,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,17,18,16,19,19,37,16,18,37,44,17,36,17,20,17,22,36,45,42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,45,44,17,17,18,16,40,18,16,18,16,24,21,28,17,29,21,25,42,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,19,18,16,16,16,22,17,16,18,43,37,39,43,38,16,41,16,20,44,47,36,18,38,22,41,44,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,33,34,34,34,29,21,21,21,21,21,21,21,21,21,21,21,28,39,17,58,17,18,22,37,45,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,19,44,43,45,42,17,36,44,38,40,36,17,44,37,17,38,56,44,57,45,22,46,44,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,47,33,34,30,23,23,23,23,23,23,23,23,23,23,23,31,17,41,59,38,19,22,41,46,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,38,32,0,0,18,17,37,47,36,19,41,19,17,18,42,20,39,17,41,47,16,22,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,38,35,0,0,19,37,17,41,16,44,19,17,16,16,16,27,23,23,23,23,23,26,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,19,35,0,0,19,37,45,18,16,18,16,16,41,42,47,19,43,18,43,38,44,19,19,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,43,35,0,0,0,0,0,19,45,16,19,36,0,0,0,19,44,19,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,18,16,17,35,46,35,18,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,33,34,33,32,37,32,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,32,42,19,18,40,45,19,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,32,19,40,37,43,45,38,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,32,46,17,19,45,38,17,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,32,43,39,16,17,17,16,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,16,32,19,19,44,19,17,44,47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,34,33,33,33,33,33,33,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
