[header]
width=60
height=82
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=28,76
music=music/dungeon_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Halls of Infinity

[tilesets]
tileset=../../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../../tiled/dungeon/stairs.png,256,256,0,48
tileset=../../../../tiled/common/boss_chest.png,64,64,0,0

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,35,0,0,0,0,0,0,0,32,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,19,0,0,0,0,0,0,0,33,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,43,0,0,0,0,0,0,0,32,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,45,0,0,0,0,0,0,0,32,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,47,47,0,0,0,0,0,0,0,32,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,17,0,0,0,0,0,0,0,33,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,40,0,0,0,0,0,0,0,32,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,33,32,33,35,32,33,33,34,33,32,33,35,32,33,35,32,33,34,33,32,33,35,32,33,35,32,33,34,33,32,33,35,32,33,35,32,32,33,35,32,33,32,33,35,32,33,33,34,33,0,0,0,0,0,0,0,0,0,0,
0,47,38,18,45,40,19,19,18,45,18,19,17,19,44,19,42,19,45,44,39,47,18,39,46,37,18,43,38,45,33,34,33,33,34,33,33,33,34,33,33,34,33,34,33,33,34,32,35,34,0,0,0,0,0,0,0,0,0,0,
0,16,37,16,37,45,46,17,37,39,44,43,38,45,17,47,16,19,37,19,19,39,47,16,37,42,46,43,42,45,32,35,34,32,35,34,32,32,35,34,32,35,32,35,34,32,35,34,33,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,18,33,0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,32,33,35,0,0,0,0,0,0,0,32,33,35,0,0,0,0,0,0,0,32,37,41,0,0,0,0,0,0,0,32,33,35,0,0,0,0,0,0,0,32,33,35,35,34,33,32,34,0,0,0,0,0,
0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,18,40,0,0,0,0,0,0,0,33,34,33,0,0,0,0,0,0,0,33,34,35,32,33,32,33,35,0,0,0,0,0,
0,0,0,0,0,0,0,32,35,34,0,0,0,19,16,17,18,32,35,34,32,16,17,18,0,0,0,32,19,41,0,0,0,0,0,0,0,32,35,34,0,0,0,0,0,0,0,32,35,33,33,32,35,32,32,0,0,0,0,0,
