[header]
width=28
height=129
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=15,124
music=music/dungeon_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Halls of Infinity

[tilesets]
tileset=../../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../../tiled/dungeon/stairs.png,256,256,0,48
tileset=../../../../tiled/common/boss_chest.png,64,64,0,0

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,18,18,16,17,47,17,19,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,46,18,19,42,19,43,16,16,17,18,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,17,36,46,17,17,16,17,43,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,16,45,19,44,36,46,19,16,19,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,37,18,18,46,18,17,45,23,23,23,31,16,40,17,19,36,18,0,0,0,0,
0,0,0,0,0,0,18,44,39,19,45,30,23,26,18,23,31,27,23,31,16,45,36,19,0,0,0,0,
0,0,0,0,0,0,19,42,19,16,16,22,30,23,26,17,27,23,31,20,16,19,16,16,0,0,0,0,
0,0,0,0,0,0,17,16,44,42,30,26,22,30,23,23,23,18,20,27,31,19,18,18,0,0,0,0,
0,0,0,0,0,0,19,17,43,19,22,30,26,22,43,17,42,20,27,31,20,17,39,18,0,0,0,0,
0,0,0,0,0,0,16,17,17,17,22,22,18,22,42,38,18,20,18,20,20,16,16,16,0,0,0,0,
0,0,0,0,0,0,45,19,16,43,22,22,17,22,17,38,40,20,17,20,20,17,16,19,0,0,0,0,
0,0,0,0,0,0,46,43,18,19,22,29,25,22,45,19,42,20,24,28,20,39,17,39,0,0,0,0,
0,0,0,0,0,0,19,19,37,42,17,25,22,18,21,21,21,28,20,24,28,17,46,17,0,0,0,0,
0,0,0,0,0,0,0,17,16,36,36,22,29,21,25,18,24,21,28,20,17,17,36,37,0,0,0,0,
0,0,0,0,0,0,0,19,17,19,16,17,21,25,29,21,28,24,21,28,16,16,46,16,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,19,16,16,29,21,21,21,28,16,17,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,19,18,37,37,16,47,16,40,19,19,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,18,47,16,16,17,47,42,42,19,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,16,17,18,17,19,44,17,16,17,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,
