[header]
title=Brothers' Lair Atrium
width=30
height=50
tileset=tileset_dungeon.txt
location=28,76,3
music=unrest_theme.ogg

[layer]
type=background
format=dec
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,19,18,16,16,16,16,16,17,35,35,18,19,16,16,16,16,16,16,18,0,0,0,0,0,0,
0,0,0,0,0,17,33,34,34,34,34,34,33,32,32,33,34,34,34,34,34,34,34,34,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,33,34,33,33,33,33,33,34,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,32,0,0,0,0,0,18,35,16,16,16,16,35,0,0,0,0,0,0,
0,0,16,16,16,17,35,16,16,16,16,35,0,0,0,0,0,19,32,16,16,16,16,35,18,19,16,16,0,0,
0,0,34,34,34,33,32,16,16,16,16,35,0,0,0,0,0,16,32,16,16,16,16,32,33,34,34,34,0,0,
0,0,33,33,33,33,34,16,16,16,16,35,0,0,0,0,0,16,32,16,16,16,16,33,34,33,33,33,0,0,
0,0,0,0,0,18,35,16,16,16,16,35,0,0,0,0,0,16,32,16,16,16,16,32,0,0,0,0,0,0,
0,0,0,0,0,19,32,16,16,16,16,35,18,19,16,16,16,17,35,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,32,33,34,34,34,34,33,32,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,
0,0,0,0,0,19,34,33,33,33,33,33,33,34,16,16,33,34,33,33,33,33,33,35,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,35,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,19,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,18,16,17,35,16,16,35,18,19,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,17,33,34,33,32,16,16,32,33,34,34,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,34,33,33,34,16,16,33,34,33,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,35,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,19,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,18,16,17,35,16,16,35,18,19,18,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,17,33,34,33,32,16,16,32,33,34,34,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,16,32,16,16,16,16,16,16,16,16,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,19,34,33,33,34,16,16,33,34,33,35,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,35,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,19,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,32,16,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,19,34,32,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
format=dec
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,244,245,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,77,69,65,65,65,65,65,73,0,0,74,65,65,65,65,65,65,65,69,78,0,0,0,0,0,
0,0,0,0,0,68,0,0,0,0,0,0,167,0,0,167,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,75,67,67,67,67,72,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,65,103,65,73,164,0,0,0,0,0,66,0,0,0,0,64,0,0,0,0,0,130,74,65,103,65,0,0,
0,0,242,0,0,0,0,0,0,0,0,0,66,0,0,0,0,64,0,0,0,0,0,0,0,0,0,242,0,0,
0,0,241,0,0,0,0,0,0,0,0,0,66,0,0,0,0,64,0,0,0,0,0,0,0,0,0,241,0,0,
0,0,67,67,67,72,164,0,0,0,0,0,66,0,0,0,0,64,0,0,0,0,0,130,91,83,83,83,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,74,73,244,245,74,73,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,64,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,82,0,0,0,0,0,
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,
0,0,0,0,0,76,67,67,67,67,67,67,72,0,0,0,0,91,83,83,83,83,83,83,95,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,77,69,65,73,0,0,0,0,90,81,69,78,0,0,0,0,0,0,0,0,0,
