
image=images/avatar/male/plate_greaves.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,252,0,27,25,12,27
frame=0,1,164,104,28,20,13,24
frame=0,2,104,396,20,22,7,24
frame=0,3,163,25,18,26,7,25
frame=0,4,24,231,24,27,7,26
frame=0,5,279,0,27,25,10,26
frame=0,6,164,51,23,27,10,27
frame=0,7,174,226,19,27,6,27
frame=1,0,138,51,26,25,12,27
frame=1,1,192,104,28,20,13,24
frame=1,2,124,396,21,22,7,24
frame=1,3,219,204,18,25,7,24
frame=1,4,164,78,23,26,7,25
frame=1,5,306,0,27,25,10,26
frame=1,6,151,228,23,26,10,26
frame=1,7,163,335,19,26,6,26
frame=2,0,111,51,27,25,12,26
frame=2,1,224,331,28,20,13,24
frame=2,2,252,357,20,21,7,23
frame=2,3,241,229,18,25,7,24
frame=2,4,23,286,26,27,9,25
frame=2,5,77,340,27,25,10,26
frame=2,6,316,51,23,27,10,26
frame=2,7,184,124,20,26,7,26
frame=3,0,181,24,27,25,12,27
frame=3,1,224,351,28,20,13,24
frame=3,2,286,378,20,21,7,23
frame=3,3,275,101,18,25,7,24
frame=3,4,78,365,26,26,9,25
frame=3,5,82,25,27,26,10,26
frame=3,6,187,77,23,27,10,26
frame=3,7,204,124,19,26,6,26

[shoot]
frames=4
duration=400ms
type=play_once
frame=0,0,85,104,25,27,10,29
frame=0,1,137,101,27,22,11,27
frame=0,2,282,279,21,24,7,26
frame=0,3,182,150,17,27,7,27
frame=0,4,183,361,22,27,8,27
frame=0,5,261,25,26,26,11,28
frame=0,6,135,123,24,27,10,28
frame=0,7,66,84,18,29,5,29
frame=1,0,134,150,24,27,9,29
frame=1,1,112,177,26,23,10,27
frame=1,2,238,280,22,26,7,27
frame=1,3,59,341,18,28,7,28
frame=1,4,24,145,22,29,9,28
frame=1,5,287,25,26,26,11,29
frame=1,6,0,172,24,28,10,29
frame=1,7,61,369,17,28,4,29
frame=2,0,199,150,23,27,9,29
frame=2,1,208,25,27,24,11,28
frame=2,2,269,150,21,26,7,27
frame=2,3,63,397,17,28,6,28
frame=2,4,39,370,22,28,8,28
frame=2,5,263,76,26,25,11,28
frame=2,6,0,200,24,28,10,29
frame=2,7,67,113,18,29,5,29
frame=3,0,85,131,25,27,10,29
frame=3,1,138,177,27,23,11,27
frame=3,2,281,303,21,24,7,26
frame=3,3,199,252,17,27,7,27
frame=3,4,193,225,22,27,8,27
frame=3,5,313,25,26,26,11,28
frame=3,6,158,150,24,27,10,28
frame=3,7,67,142,18,29,5,29

[run]
frames=8
duration=533ms
type=looped
frame=0,0,21,342,17,30,1,33
frame=0,1,21,402,21,29,4,31
frame=0,2,80,391,24,27,8,29
frame=0,3,46,172,21,28,10,30
frame=0,4,21,372,18,30,9,33
frame=0,5,130,227,21,27,10,31
frame=0,6,316,78,23,27,8,33
frame=0,7,216,278,22,26,5,31
frame=1,0,24,29,20,29,3,32
frame=1,1,24,58,21,29,4,30
frame=1,2,0,314,23,28,8,28
frame=1,3,131,254,23,27,12,30
frame=1,4,47,200,21,28,12,30
frame=1,5,0,342,21,30,10,32
frame=1,6,24,203,23,28,8,32
frame=1,7,246,151,23,26,6,31
frame=2,0,0,116,24,28,6,31
frame=2,1,48,228,20,28,4,28
frame=2,2,133,281,22,27,8,27
frame=2,3,235,25,26,26,13,29
frame=2,4,0,144,24,28,13,30
frame=2,5,48,256,20,28,9,30
frame=2,6,133,308,23,27,8,30
frame=2,7,237,76,26,25,8,30
frame=3,0,68,200,20,28,4,31
frame=3,1,24,87,21,29,4,29
frame=3,2,68,228,23,28,8,28
frame=3,3,154,254,22,27,11,30
frame=3,4,156,308,20,27,11,29
frame=3,5,44,27,20,29,9,32
frame=3,6,68,256,23,28,8,32
frame=3,7,140,76,24,25,7,31
frame=4,0,64,26,18,29,1,32
frame=4,1,24,116,22,29,5,31
frame=4,2,110,150,24,27,8,29
