[header]
title=Averguard Temple
width=28
height=129
tileset=tileset_dungeon.txt
music=safe_room_theme.ogg

[layer]
id=background
format=dec
data=
0,0,0,0,0,0,0,0,0,0,18,16,18,18,19,17,19,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,18,18,18,16,19,16,17,17,18,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,16,16,16,18,16,18,19,16,18,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,17,16,16,19,16,17,19,19,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,18,16,18,18,19,19,16,30,23,23,23,31,16,17,16,18,16,18,0,0,0,0,
0,0,0,0,0,0,19,18,16,17,16,30,23,26,18,23,31,27,23,31,17,17,16,16,0,0,0,0,
0,0,0,0,0,0,17,16,16,16,19,22,30,23,26,17,27,23,31,20,16,16,16,16,0,0,0,0,
0,0,0,0,0,0,18,18,19,16,30,26,22,30,23,23,23,18,20,27,31,16,17,18,0,0,0,0,
0,0,0,0,0,0,19,17,19,16,22,30,26,22,17,18,17,20,27,31,20,17,18,18,0,0,0,0,
0,0,0,0,0,0,16,19,17,19,22,22,18,22,17,19,18,20,18,20,20,17,19,16,0,0,0,0,
0,0,0,0,0,0,19,17,16,17,22,22,17,22,19,19,17,20,17,20,20,17,16,17,0,0,0,0,
0,0,0,0,0,0,17,16,17,16,22,29,25,22,17,18,19,20,24,28,20,17,19,19,0,0,0,0,
0,0,0,0,0,0,19,19,17,17,29,25,22,18,21,21,21,28,20,24,28,16,17,19,0,0,0,0,
0,0,0,0,0,0,0,16,16,16,17,22,29,21,25,18,24,21,28,20,17,17,16,17,0,0,0,0,
0,0,0,0,0,0,0,19,17,19,16,29,21,25,29,21,28,24,21,28,16,16,17,16,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,19,16,16,29,21,21,21,28,16,17,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,19,18,18,16,18,18,19,17,19,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,18,16,16,18,16,19,16,16,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,16,17,18,16,16,17,18,16,17,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,18,16,19,16,19,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,17,16,18,16,18,17,19,49,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,16,16,19,16,17,17,17,49,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,50,50,51,51,51,50,50,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,49,0,0,51,51,51,0,0,0,0,0,18,49,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,49,0,0,51,51,51,0,0,0,0,0,17,49,0,0,0,0,
0,0,0,0,0,0,0,0,16,16,17,49,0,0,51,51,51,0,0,0,16,16,17,49,0,0,0,0,
0,0,0,0,0,0,0,0,50,50,50,0,0,0,51,51,51,0,0,0,50,50,50,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,17,18,18,18,18,16,19,16,19,18,18,17,18,18,18,18,16,19,16,49,0,0,
0,0,0,0,0,0,17,19,16,17,16,18,16,18,17,19,16,17,19,16,17,16,18,16,18,49,0,0,
0,0,0,0,0,0,17,16,17,16,16,19,16,17,17,17,19,17,16,17,16,16,19,16,17,49,0,0,
0,0,0,0,0,0,18,16,18,48,50,50,50,50,50,50,50,50,50,50,50,50,18,16,18,49,0,0,
0,0,0,0,0,0,17,19,16,49,0,0,0,0,0,0,0,0,0,0,0,0,17,19,16,49,0,0,
0,0,0,0,0,0,19,18,18,49,0,0,0,0,0,0,0,0,0,0,0,0,19,18,18,49,0,0,
